ts_event,signal,position,position_size,z_score,lambda,spread
2018-07-11 00:00:00+00:00,0.0,-1.0,-1.0,2.594842046793267,0.03745268096239001,3.8771388733858805
2018-07-12 00:00:00+00:00,0.0,-1.0,-1.0,2.5952930111837906,0.03745268096239001,3.877846244793849
2018-07-13 00:00:00+00:00,0.0,-1.0,-1.0,2.6002701779380755,0.03745268096239001,3.8856533034633474
2018-07-16 00:00:00+00:00,0.0,-1.0,-1.0,2.593948325302088,0.03745268096239001,3.8757370043185415
2018-07-17 00:00:00+00:00,0.0,-1.0,-1.0,2.5940211244209395,0.03745268096239001,3.875851195186563
2018-07-18 00:00:00+00:00,0.0,-1.0,-1.0,2.5935279416817356,0.03745268096239001,3.8750776011380146
2018-07-19 00:00:00+00:00,0.0,-1.0,-1.0,2.5916724450139093,0.03745268096239001,3.8721671157028403
2018-07-20 00:00:00+00:00,0.0,-1.0,-1.0,2.5866681392363193,0.03745268096239001,3.864317487443526
2018-07-23 00:00:00+00:00,0.0,-1.0,-1.0,2.586716191678976,0.03745268096239001,3.864392861297278
2018-07-24 00:00:00+00:00,0.0,-1.0,-1.0,2.5981384918074752,0.03745268096239001,3.8823095941788983
2018-07-25 00:00:00+00:00,0.0,-1.0,-1.0,2.6016170552875133,0.03745268096239001,3.8877659814198626
2018-07-26 00:00:00+00:00,0.0,-1.0,-1.0,2.6074882353459237,0.03745268096239001,3.896975366887154
2018-07-27 00:00:00+00:00,0.0,-1.0,-1.0,2.588891450787871,0.03745268096239001,3.867804918060271
2018-07-30 00:00:00+00:00,0.0,-1.0,-1.0,2.5751186181822776,0.03745268096239001,3.846201199015803
2018-07-31 00:00:00+00:00,0.0,-1.0,-1.0,2.5298539887904457,0.03745268096239001,3.775200239079936
2018-08-01 00:00:00+00:00,0.0,-1.0,-1.0,2.5096080789021347,0.03745268096239001,3.7434430137108374
2018-08-02 00:00:00+00:00,0.0,-1.0,-1.0,2.5321189524177408,0.03745268096239001,3.7787530040957655
2018-08-03 00:00:00+00:00,0.0,-1.0,-1.0,2.439291344200118,0.03745268096239001,3.633145951071024
2018-08-06 00:00:00+00:00,0.0,-1.0,-1.0,2.3164853515187676,0.03745268096239001,3.4405155576842996
2018-08-07 00:00:00+00:00,0.0,-1.0,-1.0,2.295295098392948,0.03745268096239001,3.407277059248947
2018-08-08 00:00:00+00:00,0.0,-1.0,-1.0,2.2251018355779886,0.03745268096239001,3.297173671507702
2018-08-09 00:00:00+00:00,0.0,-1.0,-1.0,2.1646351476453787,0.03745268096239001,3.2023271446490837
2018-08-10 00:00:00+00:00,0.0,-1.0,-1.0,2.0556618200210326,0.03745268096239001,3.0313943219862196
2018-08-13 00:00:00+00:00,0.0,-1.0,-1.0,1.9524465069577188,0.03745268096239001,2.869493376235879
2018-08-14 00:00:00+00:00,0.0,-1.0,-1.0,1.785977006725606,0.03745268096239001,2.608373502388932
2018-08-15 00:00:00+00:00,0.0,-1.0,-1.0,1.5914794287585472,0.03745268096239001,2.303289490293736
2018-08-16 00:00:00+00:00,0.0,-1.0,-1.0,1.2350967045026129,0.03745268096239001,1.7442765067190464
2018-08-17 00:00:00+00:00,0.0,-1.0,-1.0,1.057535786630899,0.03745268096239001,1.4657589139458205
2018-08-20 00:00:00+00:00,0.0,-1.0,-0.9384404762857058,0.9419551874617581,0.03745268096239001,1.2844620912118105
2018-08-21 00:00:00+00:00,0.0,-1.0,-0.8893792797579317,0.8927102435998653,0.03745268096239001,1.2072177100435604
2018-08-22 00:00:00+00:00,0.0,-1.0,-0.9500983125381728,0.9536566854364126,0.03745268096239001,1.302816766817262
2018-08-23 00:00:00+00:00,0.0,-1.0,-1.0,1.0539385236988565,0.03745268096239001,1.4601163377279578
2018-08-24 00:00:00+00:00,0.0,-1.0,-1.0,1.05536198056514,0.03745268096239001,1.462349136389768
2018-08-27 00:00:00+00:00,0.0,-1.0,-1.0,1.070254061894804,0.03745268096239001,1.4857084808504553
2018-08-28 00:00:00+00:00,0.0,-1.0,-1.0,1.0893834898698442,0.03745268096239001,1.5157144207532123
2018-08-29 00:00:00+00:00,0.0,-1.0,-1.0,1.1089077593177652,0.03745268096239001,1.5463396990659746
2018-08-30 00:00:00+00:00,0.0,-1.0,-1.0,1.1412749030396165,0.03745268096239001,1.5971099871586967
2018-08-31 00:00:00+00:00,0.0,-1.0,-1.0,1.1691171468062835,0.03745268096239001,1.640782630915247
2018-09-04 00:00:00+00:00,0.0,-1.0,-1.0,1.2298349342125527,0.03745268096239001,1.736023026096852
2018-09-05 00:00:00+00:00,0.0,-1.0,-1.0,1.3103425510608457,0.03745268096239001,1.8623052503231095
2018-09-06 00:00:00+00:00,0.0,-1.0,-1.0,1.4020073261760722,0.03745268096239001,2.006088312571286
2018-09-07 00:00:00+00:00,0.0,-1.0,-1.0,1.554759183421673,0.03745268096239001,2.2456910364230622
2018-09-10 00:00:00+00:00,0.0,-1.0,-1.0,1.7556668213923992,0.03745268096239001,2.5608297075229114
2018-09-11 00:00:00+00:00,0.0,-1.0,-1.0,1.9272925748392382,0.03745268096239001,2.83003755055986
2018-09-12 00:00:00+00:00,0.0,-1.0,-1.0,2.0838128286610615,0.03745268096239001,3.075551286562309
2018-09-13 00:00:00+00:00,0.0,-1.0,-1.0,2.1957713394310328,0.03745268096239001,3.2511665924747097
2018-09-14 00:00:00+00:00,0.0,-1.0,-1.0,2.258317267844526,0.03745268096239001,3.3492745636898538
2018-09-17 00:00:00+00:00,0.0,-1.0,-1.0,2.3095863317770973,0.03745268096239001,3.429693928724636
2018-09-18 00:00:00+00:00,0.0,-1.0,-1.0,2.375322416749659,0.03745268096239001,3.53280589933363
2018-09-19 00:00:00+00:00,0.0,-1.0,-1.0,2.437390531910697,0.03745268096239001,3.6301643846908265
2018-09-20 00:00:00+00:00,0.0,-1.0,-1.0,2.4725644571096907,0.03745268096239001,3.6853373196600363
2018-09-21 00:00:00+00:00,0.0,-1.0,-1.0,2.5005871419857963,0.03745268096239001,3.729292998805458
2018-09-24 00:00:00+00:00,0.0,-1.0,-1.0,2.5173825555032923,0.03745268096239001,3.755637862295652
2018-09-25 00:00:00+00:00,0.0,-1.0,-1.0,2.476685117526884,0.03745268096239001,3.6918008840174914
2018-09-26 00:00:00+00:00,0.0,-1.0,-1.0,2.4299150711190443,0.03745268096239001,3.6184385647890283
2018-09-27 00:00:00+00:00,0.0,-1.0,-1.0,2.402043823846339,0.03745268096239001,3.5747204268619104
2018-09-28 00:00:00+00:00,0.0,-1.0,-1.0,2.3702432877882504,0.03745268096239001,3.5248389053088616
2018-10-01 00:00:00+00:00,0.0,-1.0,-1.0,2.3536886095036826,0.03745268096239001,3.4988716530541493
2018-10-02 00:00:00+00:00,0.0,-1.0,-1.0,2.2788401130768685,0.03745268096239001,3.38146618287882
2018-10-03 00:00:00+00:00,0.0,-1.0,-1.0,2.187802765505721,0.03745268096239001,3.238667287705871
2018-10-04 00:00:00+00:00,0.0,-1.0,-1.0,2.1157671654056758,0.03745268096239001,3.1256740560064555
2018-10-05 00:00:00+00:00,0.0,-1.0,-1.0,2.0357476719568774,0.03745268096239001,3.0001574898756465
2018-10-08 00:00:00+00:00,0.0,-1.0,-1.0,1.9716454458931725,0.03745268096239001,2.89960834928398
2018-10-09 00:00:00+00:00,0.0,-1.0,-1.0,1.8976019011899192,0.03745268096239001,2.783465506149736
2018-10-10 00:00:00+00:00,0.0,-1.0,-1.0,1.7686813551245506,0.03745268096239001,2.5812439780143697
2018-10-11 00:00:00+00:00,0.0,-1.0,-1.0,1.7419942255250702,0.03745268096239001,2.5393832173066304
2018-10-12 00:00:00+00:00,0.0,-1.0,-1.0,1.7476794012995727,0.03745268096239001,2.548300841129408
2018-10-15 00:00:00+00:00,0.0,-1.0,-1.0,1.7470851659425928,0.03745268096239001,2.5473687384845776
2018-10-16 00:00:00+00:00,0.0,-1.0,-1.0,1.7418014253097478,0.03745268096239001,2.5390807957349164
2018-10-17 00:00:00+00:00,0.0,-1.0,-1.0,1.7464178635989371,0.03745268096239001,2.546322024800989
2018-10-18 00:00:00+00:00,0.0,-1.0,-1.0,1.7613838740541252,0.03745268096239001,2.5697973326297614
2018-10-19 00:00:00+00:00,0.0,-1.0,-1.0,1.7871711747742618,0.03745268096239001,2.610246644374595
2018-10-22 00:00:00+00:00,0.0,-1.0,-1.0,1.821507041306466,0.03745268096239001,2.6641050215837145
2018-10-23 00:00:00+00:00,0.0,-1.0,-1.0,1.7760164123644278,0.03745268096239001,2.592749564433902
2018-10-24 00:00:00+00:00,0.0,-1.0,-1.0,1.6533874393191292,0.03745268096239001,2.400396839598893
2018-10-25 00:00:00+00:00,0.0,-1.0,-1.0,1.4958041061556113,0.03745268096239001,2.1532155840616007
2018-10-26 00:00:00+00:00,0.0,-1.0,-1.0,1.3492473288058149,0.03745268096239001,1.9233303068208172
2018-10-29 00:00:00+00:00,0.0,-1.0,-1.0,1.2282131189678571,0.03745268096239001,1.7334790874684098
2018-10-30 00:00:00+00:00,0.0,-1.0,-1.0,1.1282908469671222,0.03745268096239001,1.5767435231581195
2018-10-31 00:00:00+00:00,0.0,-1.0,-1.0,1.0843622345150017,0.03745268096239001,1.5078382058130484
2018-11-01 00:00:00+00:00,0.0,-1.0,-1.0,1.0365795357260035,0.03745268096239001,1.4328874655125556
2018-11-02 00:00:00+00:00,0.0,-1.0,-1.0,1.0163340249992623,0.03745268096239001,1.4011308662582627
2018-11-05 00:00:00+00:00,0.0,-1.0,-0.9768640888904221,0.980522706796905,0.03745268096239001,1.3449581326448738
2018-11-06 00:00:00+00:00,0.0,-1.0,-0.8899069960023147,0.8932399362830622,0.03745268096239001,1.2080485726725776
2018-11-07 00:00:00+00:00,0.0,-1.0,-0.7979148221293656,0.800903227056203,0.03745268096239001,1.0632115314659831
2018-11-08 00:00:00+00:00,0.0,-1.0,-0.687786713920386,0.6903626595570492,0.03745268096239001,0.8898203757281293
2018-11-09 00:00:00+00:00,0.0,-1.0,-0.680590527615835,0.6831395216055172,0.03745268096239001,0.8784903430912001
2018-11-12 00:00:00+00:00,0.0,-1.0,-0.7006102405035836,0.7032342136852401,0.03745268096239001,0.9100103720066128
2018-11-13 00:00:00+00:00,0.0,-1.0,-0.694411725902986,0.6970124839856648,0.03745268096239001,0.9002511231832688
2018-11-14 00:00:00+00:00,0.0,-1.0,-0.6711498181504233,0.6736634541521388,0.03745268096239001,0.8636264218651424
2018-11-15 00:00:00+00:00,0.0,-1.0,-0.6405583933897541,0.6429574563042949,0.03745268096239001,0.8154617654374245
2018-11-16 00:00:00+00:00,0.0,-1.0,-0.6144620067281702,0.6167633316783203,0.03745268096239001,0.7743743199394277
2018-11-19 00:00:00+00:00,0.0,-1.0,-0.6255621127473494,0.627905010570438,0.03745268096239001,0.7918508774030859
2018-11-20 00:00:00+00:00,0.0,-1.0,-0.6286087107432338,0.6309630188925984,0.03745268096239001,0.7966475923940726
2018-11-21 00:00:00+00:00,0.0,-1.0,-0.5659046862209449,0.5680241509877604,0.03745268096239001,0.697923266169354
2018-11-23 00:00:00+00:00,0.0,-1.0,-0.5349297145264863,0.5369331697200327,0.03745268096239001,0.6491547344257791
2018-11-26 00:00:00+00:00,2.0,0.0,0.0,0.43584361451342235,0.03745268096239001,0.49058819901845974
2018-11-27 00:00:00+00:00,0.0,0.0,0.0,0.3791765492821555,0.03745268096239001,0.40170166482550895
2018-11-28 00:00:00+00:00,0.0,0.0,0.0,0.33631789322210476,0.03745268096239001,0.3344746541836443
2018-11-29 00:00:00+00:00,0.0,0.0,0.0,0.3345982372778074,0.03745268096239001,0.3317772450930363
2018-11-30 00:00:00+00:00,0.0,0.0,0.0,0.34711724972316377,0.03745268096239001,0.3514142533489739
2018-12-03 00:00:00+00:00,0.0,0.0,0.0,0.3569159862226047,0.03745268096239001,0.36678430513038673
2018-12-04 00:00:00+00:00,0.0,0.0,0.0,0.3420662582210664,0.03745268096239001,0.3434913950356453
2018-12-06 00:00:00+00:00,0.0,0.0,0.0,0.29802588458825446,0.03745268096239001,0.2744107719116631
2018-12-07 00:00:00+00:00,0.0,0.0,0.0,0.24504265121441043,0.03745268096239001,0.19130260377701358
2018-12-10 00:00:00+00:00,0.0,0.0,0.0,0.17750865585368694,0.03745268096239001,0.08537047612369442
2018-12-11 00:00:00+00:00,0.0,0.0,0.0,0.12152106956156604,0.03745268096239001,-0.0024502444840406312
2018-12-12 00:00:00+00:00,0.0,0.0,0.0,0.07335393631961869,0.3364635078577477,-0.07800399900465482
2018-12-13 00:00:00+00:00,0.0,0.0,0.0,0.0345946876220327,0.3886911237468206,-0.13880078229651538
2018-12-14 00:00:00+00:00,0.0,0.0,0.0,0.009197190870048645,0.39781361569729146,-0.17863865733464213
2018-12-17 00:00:00+00:00,0.0,0.0,0.0,-0.027495668580913797,0.3383838453762172,-0.23619415439302038
2018-12-18 00:00:00+00:00,0.0,0.0,0.0,-0.08397877846974564,0.3890265452141078,-0.324792140859552
2018-12-19 00:00:00+00:00,0.0,0.0,0.0,-0.16357333390513687,0.39787220308603694,-0.4496421599033642
2018-12-20 00:00:00+00:00,0.0,0.0,0.0,-0.22098818343151386,0.39941725624153,-0.5397016497460383
2018-12-21 00:00:00+00:00,0.0,0.0,0.0,-0.3009052915606155,0.39968712754877045,-0.6650576168378306
2018-12-24 00:00:00+00:00,0.0,0.0,0.0,-0.4005273688172782,0.3383938291862058,-0.8213223032179755
2018-12-26 00:00:00+00:00,0.0,0.0,0.0,-0.5184246825601391,0.34564489179204244,-1.006253066201615
2018-12-27 00:00:00+00:00,0.0,0.0,0.0,-0.6027546469955317,0.3902948174940649,-1.1385309287781462
2018-12-28 00:00:00+00:00,0.0,0.0,0.0,-0.6915220493542115,0.39809372963799533,-1.2777692449459765
2018-12-31 00:00:00+00:00,0.0,0.0,0.0,-0.7751312010771824,0.33838533808327265,-1.4089164588194576
2019-01-02 00:00:00+00:00,0.0,0.0,0.0,-0.8783711758026793,0.345644632737817,-1.570856088233227
2019-01-03 00:00:00+00:00,0.0,0.0,0.0,-0.9637296168091758,0.39029477224558773,-1.7047471933083944
2019-01-04 00:00:00+00:00,0.0,0.0,0.0,-1.0625679354266255,0.39809372173453544,-1.859782495586873
2019-01-07 00:00:00+00:00,0.0,0.0,0.0,-1.1062527561431048,0.33838533804115567,-1.9283054073431316
2019-01-08 00:00:00+00:00,0.0,0.0,0.0,-1.1871219934734922,0.3890268059348712,-2.0551548603682575
2019-01-09 00:00:00+00:00,0.0,0.0,0.0,-1.2223197345505012,0.39787224862560494,-2.110365152325109
2019-01-10 00:00:00+00:00,0.0,0.0,0.0,-1.2188180866356173,0.3994172641958342,-2.104872555419874
2019-01-11 00:00:00+00:00,0.0,0.0,0.0,-1.2031659482612385,0.10067630204277497,-2.0803210045829097
2019-01-14 00:00:00+00:00,0.0,0.0,0.0,-1.1973638498076653,0.03778959509461547,-2.0712199787845975
2019-01-15 00:00:00+00:00,0.0,0.0,0.0,-1.1943652723654246,0.037511529071898864,-2.066516485578055
2019-01-16 00:00:00+00:00,0.0,0.0,0.0,-1.179345347676983,0.03746295984256013,-2.0429566092381375
2019-01-17 00:00:00+00:00,0.0,0.0,0.0,-1.1609958811109062,0.03745447635358326,-2.014174097197121
2019-01-18 00:00:00+00:00,0.0,0.0,0.0,-1.1488986476456196,0.03745299455973558,-1.9951986808478903
2019-01-22 00:00:00+00:00,0.0,0.0,0.0,-1.0948794633214725,0.037452681254284255,-1.9104655460912614
2019-01-23 00:00:00+00:00,0.0,0.0,0.0,-1.1012981253680025,0.03745268101337459,-1.920533698044137
2019-01-24 00:00:00+00:00,0.0,0.0,0.0,-1.192663771582789,0.03745268097129538,-2.0638475542176993
2019-01-25 00:00:00+00:00,0.0,0.0,0.0,-1.24245057040469,0.037452680963945495,-2.1419418754566735
2019-01-28 00:00:00+00:00,0.0,0.0,0.0,-1.2757825074398492,0.0374526809623983,-2.194225514090534
2019-01-29 00:00:00+00:00,0.0,0.0,0.0,-1.413068124750552,0.03745268096239146,-2.409568282724951
2019-01-30 00:00:00+00:00,0.0,0.0,0.0,-1.5106743861498606,0.03745268096239026,-2.5626710110188577
2019-01-31 00:00:00+00:00,0.0,0.0,0.0,-1.5849450163649983,0.03745268096239005,-2.6791700547792408
2019-02-01 00:00:00+00:00,0.0,0.0,0.0,-1.6204069537543142,0.03745268096239002,-2.7347947584309926
2019-02-04 00:00:00+00:00,0.0,0.0,0.0,-1.566645877955169,0.03745268096239001,-2.6504664862191145
2019-02-05 00:00:00+00:00,0.0,0.0,0.0,-1.3892624446458404,0.03745268096239001,-2.3722272912693647
2019-02-06 00:00:00+00:00,0.0,0.0,0.0,-1.237499883781225,0.03745268096239001,-2.1341763528548006
2019-02-07 00:00:00+00:00,0.0,0.0,0.0,-1.0930685723488327,0.03745268096239001,-1.9076250280283915
2019-02-08 00:00:00+00:00,0.0,0.0,0.0,-0.9729865156748203,0.03745268096239001,-1.7192673321965435
2019-02-11 00:00:00+00:00,0.0,0.0,0.0,-0.8625617305505661,0.03745268096239001,-1.546057789781763
2019-02-12 00:00:00+00:00,0.0,0.0,0.0,-0.7818884275267985,0.03745268096239001,-1.4195156743851847
2019-02-13 00:00:00+00:00,0.0,0.0,0.0,-0.6979284832039714,0.03745268096239001,-1.2878182160567544
2019-02-14 00:00:00+00:00,0.0,0.0,0.0,-0.627069378218682,0.03745268096239001,-1.1766704050230965
2019-02-15 00:00:00+00:00,0.0,0.0,0.0,-0.5811277677822471,0.03745268096239001,-1.1046075496366097
2019-02-19 00:00:00+00:00,0.0,0.0,0.0,-0.5497923990317751,0.03745268096239001,-1.0554556778302908
2019-02-20 00:00:00+00:00,0.0,0.0,0.0,-0.5371344774300588,0.03745268096239001,-1.0356007801631737
2019-02-21 00:00:00+00:00,0.0,0.0,0.0,-0.5231660487365286,0.03745268096239001,-1.0136902540114825
2019-02-22 00:00:00+00:00,0.0,0.0,0.0,-0.5100374955350161,0.03745268096239001,-0.9930971354462681
2019-02-25 00:00:00+00:00,0.0,0.0,0.0,-0.5290916142424602,0.03745268096239001,-1.0229849471247752
2019-02-26 00:00:00+00:00,0.0,0.0,0.0,-0.5347643112544056,0.03745268096239001,-1.03188299707426
2019-02-27 00:00:00+00:00,0.0,0.0,0.0,-0.5286587879517766,0.03745268096239001,-1.0223060266843138
2019-02-28 00:00:00+00:00,0.0,0.0,0.0,-0.5373024121819852,0.03745268096239001,-1.0358641983939991
2019-03-01 00:00:00+00:00,0.0,0.0,0.0,-0.5369619766069994,0.03745268096239001,-1.0353301997079374
2019-03-04 00:00:00+00:00,0.0,0.0,0.0,-0.5115786833484602,0.03745268096239001,-0.995514603912623
2019-03-05 00:00:00+00:00,0.0,0.0,0.0,-0.48250989080108825,0.03745268096239001,-0.9499180265680085
2019-03-06 00:00:00+00:00,0.0,0.0,0.0,-0.4560123844603026,0.03745268096239001,-0.90835470413767
2019-03-07 00:00:00+00:00,0.0,0.0,0.0,-0.39876266758777307,0.03745268096239001,-0.8185542372252055
2019-03-08 00:00:00+00:00,0.0,0.0,0.0,-0.42091602418901064,0.03745268096239001,-0.853303435564456
2019-03-11 00:00:00+00:00,0.0,0.0,0.0,-0.4205125680200876,0.03745268096239001,-0.8526705843587692
2019-03-12 00:00:00+00:00,0.0,0.0,0.0,-0.4290837447211097,0.03745268096239001,-0.866115116695144
2019-03-13 00:00:00+00:00,0.0,0.0,0.0,-0.4138172117376541,0.03745268096239001,-0.8421684167821759
2019-03-14 00:00:00+00:00,0.0,0.0,0.0,-0.410796137819227,0.03745268096239001,-0.8374296361685376
2019-03-15 00:00:00+00:00,0.0,0.0,0.0,-0.4067820710314923,0.03745268096239001,-0.8311332718990165
2019-03-18 00:00:00+00:00,0.0,0.0,0.0,-0.3950243481834671,0.03745268096239001,-0.8126904033704099
2019-03-19 00:00:00+00:00,0.0,0.0,0.0,-0.41473497119979497,0.03745268096239001,-0.8436079912065715
2019-03-20 00:00:00+00:00,0.0,0.0,0.0,-0.4491704879617377,0.03745268096239001,-0.8976226772613467
2019-03-21 00:00:00+00:00,0.0,0.0,0.0,-0.5311530176964538,0.03745268096239001,-1.0262184127692562
2019-03-22 00:00:00+00:00,0.0,0.0,0.0,-0.5864544827310191,0.03745268096239001,-1.112962900818073
2019-03-25 00:00:00+00:00,0.0,0.0,0.0,-0.7087224352471042,0.03745268096239001,-1.3047493379252222
2019-03-26 00:00:00+00:00,0.0,0.0,0.0,-0.7344762711059253,0.03745268096239001,-1.3451461575297365
2019-03-27 00:00:00+00:00,0.0,0.0,0.0,-0.7359555462194413,0.03745268096239001,-1.3474665112911621
2019-03-28 00:00:00+00:00,0.0,0.0,0.0,-0.7229101058074078,0.03745268096239001,-1.3270037613584815
2019-03-29 00:00:00+00:00,0.0,0.0,0.0,-0.7063362745379266,0.03745268096239001,-1.3010064662130452
2019-04-01 00:00:00+00:00,0.0,0.0,0.0,-0.6911139605611031,0.03745268096239001,-1.2771291271224339
2019-04-02 00:00:00+00:00,0.0,0.0,0.0,-0.6933447681350192,0.03745268096239001,-1.2806283158114464
2019-04-03 00:00:00+00:00,0.0,0.0,0.0,-0.7155525499038151,0.03745268096239001,-1.3154628841005502
2019-04-04 00:00:00+00:00,0.0,0.0,0.0,-0.7154220864850515,0.03745268096239001,-1.3152582424610806
2019-04-05 00:00:00+00:00,0.0,0.0,0.0,-0.7619676289077499,0.03745268096239001,-1.3882684103813672
2019-04-08 00:00:00+00:00,0.0,0.0,0.0,-0.7537586637683202,0.03745268096239001,-1.375392033996305
2019-04-09 00:00:00+00:00,0.0,0.0,0.0,-0.7572785808513105,0.03745268096239001,-1.3809132874594354
2019-04-10 00:00:00+00:00,0.0,0.0,0.0,-0.7607585383742669,0.03745268096239001,-1.3863718613610816
2019-04-11 00:00:00+00:00,0.0,0.0,0.0,-0.7774536390424909,0.03745268096239001,-1.412559376637275
2019-04-12 00:00:00+00:00,0.0,0.0,0.0,-0.7586904695270109,0.03745268096239001,-1.3831279405482642
2019-04-15 00:00:00+00:00,0.0,0.0,0.0,-0.7865767006501876,0.03745268096239001,-1.4268695817666117
2019-04-16 00:00:00+00:00,0.0,0.0,0.0,-0.8163302271232855,0.03745268096239001,-1.4735402155363069
