date,quarter,equity,returns,spread
2020-08-07 00:00:00+00:00,1,1002829.9150064703,-0.0018108044990909592,-11.973806452896346
2020-08-10 00:00:00+00:00,1,999329.3467871225,-0.003490689863719467,-12.567341218992382
2020-08-11 00:00:00+00:00,1,999329.3467871225,0.0,-13.828615332987525
2020-08-12 00:00:00+00:00,1,999329.3467871225,0.0,-15.215856922965846
2020-08-13 00:00:00+00:00,1,999329.3467871225,0.0,-15.910369168849575
2020-08-14 00:00:00+00:00,1,999329.3467871225,0.0,-16.249299779108604
2020-08-17 00:00:00+00:00,1,999329.3467871225,0.0,-16.079891885202
2020-08-18 00:00:00+00:00,1,999329.3467871225,0.0,-12.51866522397646
2020-08-19 00:00:00+00:00,1,999329.3467871225,0.0,-10.475365700654162
2020-08-20 00:00:00+00:00,1,999329.3467871225,0.0,-9.487118594948747
2020-08-21 00:00:00+00:00,1,999329.3467871225,0.0,-8.670838368604372
2020-08-24 00:00:00+00:00,1,999329.3467871225,0.0,-7.241132412267836
2020-08-25 00:00:00+00:00,1,999329.3467871225,0.0,-5.844619232952612
2020-08-26 00:00:00+00:00,1,999329.3467871225,0.0,-5.0137055087052085
2020-08-27 00:00:00+00:00,1,999329.3467871225,0.0,-4.121164158880875
2020-08-28 00:00:00+00:00,1,999329.3467871225,0.0,-3.1918320678460637
2020-08-31 00:00:00+00:00,1,999329.3467871225,0.0,-2.000863519591662
2020-09-01 00:00:00+00:00,1,999329.3467871225,0.0,-1.377371354155982
2020-09-02 00:00:00+00:00,1,999329.3467871225,0.0,-0.6262406294697431
2020-09-03 00:00:00+00:00,1,999329.3467871225,0.0,0.09037044736257194
2020-09-04 00:00:00+00:00,1,999329.3467871225,0.0,0.7148929266235173
2020-09-08 00:00:00+00:00,1,999329.3467871225,0.0,1.0895166587529208
2020-09-09 00:00:00+00:00,1,999329.3467871225,0.0,1.5266662099808452
2020-09-10 00:00:00+00:00,1,999329.3467871225,0.0,1.769701362569137
2020-09-11 00:00:00+00:00,1,999329.3467871225,0.0,1.9356461996709218
2020-09-14 00:00:00+00:00,1,999329.3467871225,0.0,1.934826549809738
2020-09-15 00:00:00+00:00,1,999329.3467871225,0.0,2.2748416906791458
2020-09-16 00:00:00+00:00,1,999329.3467871225,0.0,2.6095762700580947
2020-09-17 00:00:00+00:00,1,999329.3467871225,0.0,2.47668889916356
2020-09-18 00:00:00+00:00,1,999329.3467871225,0.0,2.2322963729832614
2020-09-21 00:00:00+00:00,1,999329.3467871225,0.0,1.7777672835620448
2020-09-22 00:00:00+00:00,1,999329.3467871225,0.0,1.3352933983199717
2020-09-23 00:00:00+00:00,1,999329.3467871225,0.0,0.893946604730262
2020-09-24 00:00:00+00:00,1,999329.3467871225,0.0,0.36099919386763
2020-09-25 00:00:00+00:00,1,999329.3467871225,0.0,-0.3881591343422217
2020-09-28 00:00:00+00:00,1,999329.3467871225,0.0,-1.0580186453708764
2020-09-29 00:00:00+00:00,1,999329.3467871225,0.0,-1.6627957619678702
2020-09-30 00:00:00+00:00,1,999329.3467871225,0.0,-1.5615089234253645
2020-10-01 00:00:00+00:00,2,1000000.0,0.0,-1.2952886904081842
2020-10-02 00:00:00+00:00,2,1000000.0,0.0,-1.615283415175611
2020-10-05 00:00:00+00:00,2,1000000.0,0.0,-1.9734650494120256
2020-10-06 00:00:00+00:00,2,1000000.0,0.0,-2.0258989220588344
2020-10-07 00:00:00+00:00,2,1000000.0,0.0,-1.807873572528747
2020-10-08 00:00:00+00:00,2,1000000.0,0.0,-1.7770591100750392
2020-10-09 00:00:00+00:00,2,1000000.0,0.0,-1.898128739652405
2020-10-12 00:00:00+00:00,2,1000000.0,0.0,-1.8556502380201625
2020-10-13 00:00:00+00:00,2,1000000.0,0.0,-1.4201388325265558
2020-10-14 00:00:00+00:00,2,1000000.0,0.0,-1.0293758091938923
2020-10-15 00:00:00+00:00,2,1000000.0,0.0,-0.5470228352049853
2020-10-16 00:00:00+00:00,2,1000000.0,0.0,-0.1557612561702566
2020-10-19 00:00:00+00:00,2,1000000.0,0.0,-0.21070523129515717
2020-10-20 00:00:00+00:00,2,1000000.0,0.0,-0.36710427888874886
2020-10-21 00:00:00+00:00,2,1000000.0,0.0,-0.7061294541247198
2020-10-22 00:00:00+00:00,2,1000000.0,0.0,-0.7037017461728547
2020-10-23 00:00:00+00:00,2,1000000.0,0.0,-0.8511823908746852
2020-10-26 00:00:00+00:00,2,1000000.0,0.0,-0.9524392098166956
2020-10-27 00:00:00+00:00,2,1000000.0,0.0,-0.938347668578067
2020-10-28 00:00:00+00:00,2,1000000.0,0.0,-0.9070079668249553
2020-10-29 00:00:00+00:00,2,1000000.0,0.0,-0.9800133849317261
2020-10-30 00:00:00+00:00,2,1000000.0,0.0,-1.0607910326548167
2020-11-02 00:00:00+00:00,2,1000000.0,0.0,-1.2033365182701061
2020-11-03 00:00:00+00:00,2,1000000.0,0.0,-1.521397393331517
2020-11-04 00:00:00+00:00,2,1000000.0,0.0,-1.6811838090194087
2020-11-05 00:00:00+00:00,2,1000000.0,0.0,-1.8506648566613935
2020-11-06 00:00:00+00:00,2,1000000.0,0.0,-1.7027629037051328
2020-11-09 00:00:00+00:00,2,1000000.0,0.0,-1.4551267315933192
2020-11-10 00:00:00+00:00,2,1000000.0,0.0,-1.5142469335790922
2020-11-11 00:00:00+00:00,2,1000000.0,0.0,-1.5103308951624363
2020-11-12 00:00:00+00:00,2,1000000.0,0.0,-1.502429438833163
2020-11-13 00:00:00+00:00,2,1000000.0,0.0,-1.4706305350322664
2020-11-16 00:00:00+00:00,2,1000000.0,0.0,-1.610411729216775
2020-11-17 00:00:00+00:00,2,1000000.0,0.0,-1.5776273985016216
2020-11-18 00:00:00+00:00,2,1000000.0,0.0,-1.4979923815015583
2020-11-19 00:00:00+00:00,2,1000000.0,0.0,-1.1512167578202526
2020-11-20 00:00:00+00:00,2,1000000.0,0.0,-0.8870136919272067
2020-11-23 00:00:00+00:00,2,1000000.0,0.0,-0.5927874438220817
2020-11-24 00:00:00+00:00,2,1000000.0,0.0,-0.46453503764279436
2020-11-25 00:00:00+00:00,2,1000000.0,0.0,-0.08133057467399851
2020-11-27 00:00:00+00:00,2,1000000.0,0.0,-0.0002093459943113274
2020-11-30 00:00:00+00:00,2,1000000.0,0.0,0.04411609500559077
2020-12-01 00:00:00+00:00,2,1000000.0,0.0,-0.19659426329767182
2020-12-02 00:00:00+00:00,2,1000000.0,0.0,-0.3733425547396765
2020-12-03 00:00:00+00:00,2,1000000.0,0.0,-0.9371953174390839
2020-12-04 00:00:00+00:00,2,1000000.0,0.0,-1.2653516227851593
2020-12-07 00:00:00+00:00,2,1000000.0,0.0,-1.6811141615415561
2020-12-08 00:00:00+00:00,2,1000000.0,0.0,-2.261282124668784
2020-12-09 00:00:00+00:00,2,1000000.0,0.0,-2.3174900181353424
2020-12-10 00:00:00+00:00,2,1000000.0,0.0,-1.8251475014467644
2020-12-11 00:00:00+00:00,2,1000000.0,0.0,-0.684093014050327
2020-12-14 00:00:00+00:00,2,1000000.0,0.0,0.36911247364567057
2020-12-15 00:00:00+00:00,2,999990.0,-1e-05,2.000754804727127
2020-12-16 00:00:00+00:00,2,999689.4107957993,-0.0003005922101227611,4.339102353857335
2020-12-17 00:00:00+00:00,2,999953.9552204113,0.00026462661478165403,5.551695514289948
2020-12-18 00:00:00+00:00,2,1000237.8828323508,0.00028394068592579234,4.953462329970055
2020-12-21 00:00:00+00:00,2,1001944.5255679701,0.0017062368511645144,3.7663260140248656
2020-12-22 00:00:00+00:00,2,1001774.5737953758,-0.00016962193839825473,0.7157343188664216
2020-12-23 00:00:00+00:00,2,1001452.6185357124,-0.00032138493837353596,-2.2580032032524526
2020-12-24 00:00:00+00:00,2,1001459.6815988505,7.052818083886918e-06,3.2546533804429525
2020-12-28 00:00:00+00:00,2,1001095.8655323619,-0.00036328578491326175,2.4792269052823075
2020-12-29 00:00:00+00:00,2,1001785.7137511877,0.0006890930654867057,1.5443225927517759
2020-12-30 00:00:00+00:00,2,1001636.978378169,-0.00014847024765577755,1.528393123552024
2020-12-31 00:00:00+00:00,2,1001647.8763372274,1.0880148490575492e-05,-0.3301001989823593
2021-01-04 00:00:00+00:00,3,1000000.0,0.0,-1.8728025481132722
2021-01-05 00:00:00+00:00,3,1000000.0,0.0,-1.3915718285835315
2021-01-06 00:00:00+00:00,3,1000000.0,0.0,-2.138761264599607
2021-01-07 00:00:00+00:00,3,1000000.0,0.0,-0.9014687441759124
2021-01-08 00:00:00+00:00,3,1000000.0,0.0,-0.9131162289756416
2021-01-11 00:00:00+00:00,3,1000000.0,0.0,0.005211354085606246
2021-01-12 00:00:00+00:00,3,1000000.0,0.0,-0.6372006339409619
2021-01-13 00:00:00+00:00,3,1000000.0,0.0,-0.857604630175917
2021-01-14 00:00:00+00:00,3,1000000.0,0.0,-0.5090658526319887
2021-01-15 00:00:00+00:00,3,1000000.0,0.0,-0.6648350821287909
2021-01-19 00:00:00+00:00,3,1000000.0,0.0,-1.6340037162785475
2021-01-20 00:00:00+00:00,3,1000000.0,0.0,-2.1370386849501655
2021-01-21 00:00:00+00:00,3,1000000.0,0.0,-1.7289596122036883
2021-01-22 00:00:00+00:00,3,1000000.0,0.0,-1.1544797716625395
2021-01-25 00:00:00+00:00,3,1000000.0,0.0,-0.48825789258752117
2021-01-26 00:00:00+00:00,3,1000000.0,0.0,-0.14150621942009334
2021-01-27 00:00:00+00:00,3,1000000.0,0.0,-0.17674569238994042
2021-01-28 00:00:00+00:00,3,1000000.0,0.0,-0.6218453034665314
2021-01-29 00:00:00+00:00,3,1000000.0,0.0,-0.9472213209992555
2021-02-01 00:00:00+00:00,3,1000000.0,0.0,-1.4269920528204327
2021-02-02 00:00:00+00:00,3,1000000.0,0.0,-1.2753701317839061
2021-02-03 00:00:00+00:00,3,1000000.0,0.0,-0.42825944271688865
2021-02-04 00:00:00+00:00,3,1000000.0,0.0,0.16494985791453942
2021-02-05 00:00:00+00:00,3,1000000.0,0.0,1.017573072796187
2021-02-08 00:00:00+00:00,3,1000000.0,0.0,1.564707410584556
2021-02-09 00:00:00+00:00,3,1000000.0,0.0,2.2687631067267193
2021-02-10 00:00:00+00:00,3,1000000.0,0.0,2.6565808838687888
2021-02-11 00:00:00+00:00,3,1000000.0,0.0,2.848715483493555
2021-02-12 00:00:00+00:00,3,1000000.0,0.0,3.1446868392208867
2021-02-16 00:00:00+00:00,3,1000000.0,0.0,2.9745219419822755
2021-02-17 00:00:00+00:00,3,1000000.0,0.0,3.2114388612885145
2021-02-18 00:00:00+00:00,3,1000000.0,0.0,3.351892067897402
2021-02-19 00:00:00+00:00,3,1000000.0,0.0,3.561385611387954
2021-02-22 00:00:00+00:00,3,1000000.0,0.0,3.6448640374473555
2021-02-23 00:00:00+00:00,3,1000000.0,0.0,3.711604706926721
2021-02-24 00:00:00+00:00,3,1000000.0,0.0,3.6999475032374507
2021-02-25 00:00:00+00:00,3,1000000.0,0.0,3.6192097419795792
2021-02-26 00:00:00+00:00,3,1000000.0,0.0,3.30440273636504
2021-03-01 00:00:00+00:00,3,1000000.0,0.0,3.1920414455709247
2021-03-02 00:00:00+00:00,3,1000000.0,0.0,3.057894226778246
2021-03-03 00:00:00+00:00,3,1000000.0,0.0,2.8462906402672017
2021-03-04 00:00:00+00:00,3,1000000.0,0.0,2.1595418535006043
2021-03-05 00:00:00+00:00,3,1000000.0,0.0,1.336700077282451
2021-03-08 00:00:00+00:00,3,1000000.0,0.0,0.933707930492377
2021-03-09 00:00:00+00:00,3,1000000.0,0.0,0.40313484057312543
2021-03-10 00:00:00+00:00,3,1000000.0,0.0,0.19120272204053634
2021-03-11 00:00:00+00:00,3,1000000.0,0.0,-0.04067966722961991
2021-03-12 00:00:00+00:00,3,1000000.0,0.0,-0.2715790049198237
2021-03-15 00:00:00+00:00,3,1000000.0,0.0,-0.41646513729884305
2021-03-16 00:00:00+00:00,3,1000000.0,0.0,-0.5179136505247328
2021-03-17 00:00:00+00:00,3,1000000.0,0.0,-0.6040026540186858
2021-03-18 00:00:00+00:00,3,1000000.0,0.0,-0.6517990085882506
2021-03-19 00:00:00+00:00,3,1000000.0,0.0,-0.7408427460332838
2021-03-22 00:00:00+00:00,3,1000000.0,0.0,-0.7986416090782456
2021-03-23 00:00:00+00:00,3,1000000.0,0.0,-0.8730832350339517
2021-03-24 00:00:00+00:00,3,1000000.0,0.0,-0.8547706926857543
2021-03-25 00:00:00+00:00,3,1000000.0,0.0,-0.844507212719102
2021-03-26 00:00:00+00:00,3,1000000.0,0.0,-0.7986532380161355
2021-03-29 00:00:00+00:00,3,1000000.0,0.0,-0.8183076700907277
2021-03-30 00:00:00+00:00,3,1000000.0,0.0,-0.6470805368191748
2021-03-31 00:00:00+00:00,3,1000000.0,0.0,-0.7233614695332156
2021-04-01 00:00:00+00:00,4,1000000.0,0.0,-0.625103307330547
2021-04-05 00:00:00+00:00,4,1000000.0,0.0,-0.5067199999746466
2021-04-06 00:00:00+00:00,4,1000000.0,0.0,-0.1588541393688372
2021-04-07 00:00:00+00:00,4,1000000.0,0.0,-0.08446144672122813
2021-04-08 00:00:00+00:00,4,1000000.0,0.0,0.12669241734252257
2021-04-09 00:00:00+00:00,4,1000000.0,0.0,0.5033882676822388
2021-04-12 00:00:00+00:00,4,1000000.0,0.0,0.6594075812877445
2021-04-13 00:00:00+00:00,4,1000000.0,0.0,1.668133297471757
2021-04-14 00:00:00+00:00,4,1000000.0,0.0,2.4544123496924284
2021-04-15 00:00:00+00:00,4,1000000.0,0.0,2.8922473419088734
2021-04-16 00:00:00+00:00,4,1000000.0,0.0,2.851765149750247
2021-04-19 00:00:00+00:00,4,1000000.0,0.0,2.9373734886754717
2021-04-20 00:00:00+00:00,4,1000000.0,0.0,2.9453371721054253
2021-04-21 00:00:00+00:00,4,1000000.0,0.0,3.2960063680201204
2021-04-22 00:00:00+00:00,4,1000000.0,0.0,3.274241793851319
2021-04-23 00:00:00+00:00,4,1000000.0,0.0,3.4068469847821596
2021-04-26 00:00:00+00:00,4,1000000.0,0.0,3.3067371571450255
2021-04-27 00:00:00+00:00,4,1000000.0,0.0,3.0867706782798328
2021-04-28 00:00:00+00:00,4,1000000.0,0.0,2.7101922394224864
2021-04-29 00:00:00+00:00,4,1000000.0,0.0,2.532268187507401
2021-04-30 00:00:00+00:00,4,1000000.0,0.0,2.382783411193692
2021-05-03 00:00:00+00:00,4,1000000.0,0.0,2.3250411271663833
2021-05-04 00:00:00+00:00,4,1000000.0,0.0,2.320182911654821
2021-05-05 00:00:00+00:00,4,1000000.0,0.0,2.23598240034315
2021-05-06 00:00:00+00:00,4,1000000.0,0.0,2.308308526100671
2021-05-07 00:00:00+00:00,4,1000000.0,0.0,2.3892269161931416
2021-05-10 00:00:00+00:00,4,1000000.0,0.0,2.41168512052048
2021-05-11 00:00:00+00:00,4,1000000.0,0.0,2.3084838145016198
2021-05-12 00:00:00+00:00,4,1000000.0,0.0,2.2320811167534527
2021-05-13 00:00:00+00:00,4,1000000.0,0.0,2.052621891847742
2021-05-14 00:00:00+00:00,4,1000000.0,0.0,1.3455004483186848
2021-05-17 00:00:00+00:00,4,1000000.0,0.0,0.7964639531236872
2021-05-18 00:00:00+00:00,4,1000000.0,0.0,0.2524046864858773
2021-05-19 00:00:00+00:00,4,1000000.0,0.0,-0.5060737673588154
2021-05-20 00:00:00+00:00,4,1000000.0,0.0,-0.897237040286404
2021-05-21 00:00:00+00:00,4,1000000.0,0.0,-1.2299380307650063
2021-05-24 00:00:00+00:00,4,1000000.0,0.0,-1.4369644834460136
2021-05-25 00:00:00+00:00,4,1000000.0,0.0,-0.9854402466186176
2021-05-26 00:00:00+00:00,4,1000000.0,0.0,-0.7555485152900197
2021-05-27 00:00:00+00:00,4,1000000.0,0.0,-0.5935841330625662
2021-05-28 00:00:00+00:00,4,1000000.0,0.0,-0.4943247810673297
2021-06-01 00:00:00+00:00,4,1000000.0,0.0,-0.0043655744446366995
2021-06-02 00:00:00+00:00,4,1000000.0,0.0,0.3080469788997897
2021-06-03 00:00:00+00:00,4,1000000.0,0.0,0.6664682856878374
2021-06-04 00:00:00+00:00,4,1000000.0,0.0,1.1803515905332946
2021-06-07 00:00:00+00:00,4,1000000.0,0.0,1.5513799468610858
2021-06-08 00:00:00+00:00,4,1000000.0,0.0,1.8140615241322045
2021-06-09 00:00:00+00:00,4,1000000.0,0.0,2.034571756921343
2021-06-10 00:00:00+00:00,4,1000000.0,0.0,2.2374660238084925
2021-06-11 00:00:00+00:00,4,1000000.0,0.0,2.2303532519236335
2021-06-14 00:00:00+00:00,4,1000000.0,0.0,2.2618420076489154
2021-06-15 00:00:00+00:00,4,1000000.0,0.0,2.2627828515710244
2021-06-16 00:00:00+00:00,4,1000000.0,0.0,2.2897184733284806
2021-06-17 00:00:00+00:00,4,1000000.0,0.0,2.3468051962569176
2021-06-18 00:00:00+00:00,4,1000000.0,0.0,2.2158026777456614
2021-06-21 00:00:00+00:00,4,1000000.0,0.0,2.10147818182944
2021-06-22 00:00:00+00:00,4,1000000.0,0.0,2.063984360805551
2021-06-23 00:00:00+00:00,4,1000000.0,0.0,2.0577966538033374
2021-06-24 00:00:00+00:00,4,1000000.0,0.0,2.040256228485114
2021-06-25 00:00:00+00:00,4,1000000.0,0.0,1.9602209351782554
2021-06-28 00:00:00+00:00,4,1000000.0,0.0,1.9731850741787365
2021-06-29 00:00:00+00:00,4,1000000.0,0.0,1.9685017699877658
2021-06-30 00:00:00+00:00,4,1000000.0,0.0,1.8994037241379065
2021-07-01 00:00:00+00:00,5,1000000.0,0.0,1.6228324228761486
2021-07-02 00:00:00+00:00,5,1000000.0,0.0,1.2490568917849143
2021-07-06 00:00:00+00:00,5,1000000.0,0.0,0.7319597707927161
2021-07-07 00:00:00+00:00,5,1000000.0,0.0,0.40771087935683514
2021-07-08 00:00:00+00:00,5,1000000.0,0.0,0.36392928233630695
2021-07-09 00:00:00+00:00,5,1000000.0,0.0,0.2665971711337898
2021-07-12 00:00:00+00:00,5,1000000.0,0.0,0.030624533570573043
2021-07-13 00:00:00+00:00,5,1000000.0,0.0,-0.23929579460824968
2021-07-14 00:00:00+00:00,5,1000000.0,0.0,-0.4552776279502142
2021-07-15 00:00:00+00:00,5,1000000.0,0.0,-0.8476293286503704
2021-07-16 00:00:00+00:00,5,1000000.0,0.0,-1.1328669653802734
2021-07-19 00:00:00+00:00,5,1000000.0,0.0,-1.2298547111469702
2021-07-21 00:00:00+00:00,5,1000000.0,0.0,-0.08323477495554243
2021-07-22 00:00:00+00:00,5,999988.5112353109,-1.1488764689071103e-05,4.42076685240469
2021-07-23 00:00:00+00:00,5,999173.0154286108,-0.0008155051758471524,4.573162091916322
2021-07-26 00:00:00+00:00,5,998122.849839862,-0.0010510347782945171,4.63406635673736
2021-07-27 00:00:00+00:00,5,998246.6047216649,0.0001239876251934333,4.655690564252667
2021-07-28 00:00:00+00:00,5,995930.8975692139,-0.0023197746343416956,4.718985230579797
2021-07-29 00:00:00+00:00,5,995930.8975692139,0.0,4.794535402164023
2021-07-30 00:00:00+00:00,5,995930.8975692139,0.0,4.885528556874237
2021-08-02 00:00:00+00:00,5,995930.8975692139,0.0,4.954816296969053
2021-08-03 00:00:00+00:00,5,995930.8975692139,0.0,5.04542329716107
2021-08-04 00:00:00+00:00,5,995930.8975692139,0.0,5.1378723699013475
2021-08-05 00:00:00+00:00,5,995930.8975692139,0.0,5.145032051820222
2021-08-06 00:00:00+00:00,5,995930.8975692139,0.0,5.1430926258049885
2021-08-09 00:00:00+00:00,5,995930.8975692139,0.0,5.135051939205856
2021-08-10 00:00:00+00:00,5,995930.8975692139,0.0,5.127779123809307
2021-08-11 00:00:00+00:00,5,995930.8975692139,0.0,5.13626005997502
2021-08-12 00:00:00+00:00,5,995930.8975692139,0.0,5.132143602196389
2021-08-13 00:00:00+00:00,5,995930.8975692139,0.0,5.176245232462641
2021-08-16 00:00:00+00:00,5,995930.8975692139,0.0,5.170632503276703
2021-08-17 00:00:00+00:00,5,995930.8975692139,0.0,5.189073284370273
2021-08-18 00:00:00+00:00,5,995930.8975692139,0.0,5.182700626457736
2021-08-19 00:00:00+00:00,5,995930.8975692139,0.0,5.208954631535254
2021-08-20 00:00:00+00:00,5,995930.8975692139,0.0,5.235015170841979
2021-08-23 00:00:00+00:00,5,995930.8975692139,0.0,5.2908920213689195
2021-08-24 00:00:00+00:00,5,995930.8975692139,0.0,5.296338389337167
2021-08-25 00:00:00+00:00,5,995930.8975692139,0.0,5.335880525588111
2021-08-26 00:00:00+00:00,5,995930.8975692139,0.0,5.358002897179051
2021-08-27 00:00:00+00:00,5,995930.8975692139,0.0,5.428822552643384
2021-08-30 00:00:00+00:00,5,995930.8975692139,0.0,5.403897250957984
2021-08-31 00:00:00+00:00,5,995930.8975692139,0.0,5.260255143913525
2021-09-01 00:00:00+00:00,5,995930.8975692139,0.0,0.8423032354781443
2021-09-02 00:00:00+00:00,5,995930.8975692139,0.0,1.362154631341459
2021-09-03 00:00:00+00:00,5,995930.8975692139,0.0,1.7927805533252812
2021-09-07 00:00:00+00:00,5,995930.8975692139,0.0,2.278158295561316
2021-09-08 00:00:00+00:00,5,995930.8975692139,0.0,2.7902867572992065
2021-09-09 00:00:00+00:00,5,995930.8975692139,0.0,3.497656958028499
2021-09-10 00:00:00+00:00,5,995930.8975692139,0.0,3.9009072330815666
2021-09-13 00:00:00+00:00,5,995930.8975692139,0.0,4.287441922710658
2021-09-14 00:00:00+00:00,5,995930.8975692139,0.0,4.456064217142909
2021-09-15 00:00:00+00:00,5,995930.8975692139,0.0,4.5041817166329965
2021-09-16 00:00:00+00:00,5,995930.8975692139,0.0,4.379529047512891
2021-09-17 00:00:00+00:00,5,995930.8975692139,0.0,4.1336473319579365
2021-09-20 00:00:00+00:00,5,995930.8975692139,0.0,4.057972416275159
2021-09-21 00:00:00+00:00,5,995930.8975692139,0.0,3.9320608344601577
2021-09-22 00:00:00+00:00,5,995930.8975692139,0.0,3.8649836232833623
2021-09-23 00:00:00+00:00,5,995930.8975692139,0.0,3.884076645399045
2021-09-24 00:00:00+00:00,5,995930.8975692139,0.0,3.7760574608905246
2021-09-27 00:00:00+00:00,5,995930.8975692139,0.0,3.726454912334411
2021-09-28 00:00:00+00:00,5,995930.8975692139,0.0,3.3581577828537634
2021-09-29 00:00:00+00:00,5,995930.8975692139,0.0,2.949768763254741
2021-09-30 00:00:00+00:00,5,995930.8975692139,0.0,2.1081001368801453
2021-10-01 00:00:00+00:00,6,1000000.0,0.0,1.5421148258022557
2021-10-04 00:00:00+00:00,6,1000000.0,0.0,0.8352862836643662
2021-10-05 00:00:00+00:00,6,1000000.0,0.0,0.921011202413283
2021-10-06 00:00:00+00:00,6,1000000.0,0.0,0.9881548701714444
2021-10-07 00:00:00+00:00,6,1000000.0,0.0,1.0600145392365303
2021-10-08 00:00:00+00:00,6,1000000.0,0.0,1.1904348159511215
2021-10-11 00:00:00+00:00,6,1000000.0,0.0,1.3266751029984851
2021-10-12 00:00:00+00:00,6,1000000.0,0.0,1.6059380014470293
2021-10-13 00:00:00+00:00,6,1000000.0,0.0,1.935829076742197
2021-10-14 00:00:00+00:00,6,1000000.0,0.0,2.263493076012094
2021-10-15 00:00:00+00:00,6,1000000.0,0.0,2.2548330697724874
2021-10-18 00:00:00+00:00,6,1000000.0,0.0,2.2624237545708823
2021-10-19 00:00:00+00:00,6,1000000.0,0.0,1.986601967013089
2021-10-20 00:00:00+00:00,6,1000000.0,0.0,1.5953556724791942
2021-10-21 00:00:00+00:00,6,1000000.0,0.0,1.208969861425372
2021-10-22 00:00:00+00:00,6,999975.0,-2.5e-05,0.41361502404739525
2021-10-25 00:00:00+00:00,6,998788.4517948128,-0.001186577869633936,-0.47095958456001963
2021-10-26 00:00:00+00:00,6,992318.551622461,-0.006477748276650089,-1.2405268374320997
2021-10-27 00:00:00+00:00,6,992318.551622461,0.0,-1.2075793354873365
2021-10-28 00:00:00+00:00,6,992318.551622461,0.0,-1.2937265494871149
2021-10-29 00:00:00+00:00,6,992318.551622461,0.0,-0.8942764839590716
2021-11-01 00:00:00+00:00,6,992318.551622461,0.0,-0.3662699380016017
2021-11-02 00:00:00+00:00,6,992318.551622461,0.0,-0.17801303540692626
2021-11-03 00:00:00+00:00,6,992318.551622461,0.0,0.01804287043923747
2021-11-04 00:00:00+00:00,6,992318.551622461,0.0,-0.007050564381737345
2021-11-05 00:00:00+00:00,6,992318.551622461,0.0,0.17527712694405473
2021-11-08 00:00:00+00:00,6,992318.551622461,0.0,0.46192550189414394
2021-11-09 00:00:00+00:00,6,992318.551622461,0.0,0.3504054082349892
2021-11-10 00:00:00+00:00,6,992318.551622461,0.0,0.3113404539905824
2021-11-11 00:00:00+00:00,6,992318.551622461,0.0,0.4192892408034625
2021-11-12 00:00:00+00:00,6,992318.551622461,0.0,0.43601660883773263
2021-11-15 00:00:00+00:00,6,992318.551622461,0.0,0.431405070492783
2021-11-16 00:00:00+00:00,6,992318.551622461,0.0,0.461421057309253
2021-11-17 00:00:00+00:00,6,992318.551622461,0.0,0.42478898639009
2021-11-18 00:00:00+00:00,6,992318.551622461,0.0,0.39802057768863985
2021-11-19 00:00:00+00:00,6,992318.551622461,0.0,0.3660244764882119
2021-11-22 00:00:00+00:00,6,992318.551622461,0.0,0.4354019275854091
2021-11-23 00:00:00+00:00,6,992318.551622461,0.0,0.48961659128008606
2021-11-24 00:00:00+00:00,6,992318.551622461,0.0,0.5923632928988685
2021-11-26 00:00:00+00:00,6,992318.551622461,0.0,0.5644220687763086
2021-11-29 00:00:00+00:00,6,992318.551622461,0.0,0.5445170682636453
