ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-05-01T00:00:00.000000000Z,35,2,7177,264.570000000,265.520000000,262.110000000,265.380000000,12166986,SPY
2018-05-02T00:00:00.000000000Z,35,2,7180,265.270000000,265.680000000,262.360000000,262.710000000,12409460,SPY
2018-05-03T00:00:00.000000000Z,35,2,7184,263.390000000,263.450000000,259.050000000,262.560000000,23936504,SPY
2018-05-04T00:00:00.000000000Z,35,2,7189,263.180000000,266.780000000,261.150000000,266.440000000,13385187,SPY
2018-05-07T00:00:00.000000000Z,35,2,7188,266.620000000,268.020000000,266.110000000,266.580000000,8848556,SPY
2018-05-08T00:00:00.000000000Z,35,2,7188,266.730000000,267.310000000,265.150000000,266.740000000,10887878,SPY
2018-05-09T00:00:00.000000000Z,35,2,7189,267.750000000,269.860000000,267.090000000,269.440000000,10525338,SPY
2018-05-10T00:00:00.000000000Z,35,2,7189,269.940000000,272.380000000,269.580000000,271.910000000,10158982,SPY
2018-05-11T00:00:00.000000000Z,35,2,7190,271.690000000,273.160000000,271.590000000,273.160000000,9545823,SPY
2018-05-14T00:00:00.000000000Z,35,2,7181,273.340000000,274.080000000,272.370000000,272.880000000,9250236,SPY
2018-05-15T00:00:00.000000000Z,35,2,7182,272.540000000,272.760000000,270.030000000,270.670000000,14118855,SPY
2018-05-16T00:00:00.000000000Z,35,2,7185,271.320000000,272.750000000,270.470000000,272.390000000,8189344,SPY
2018-05-17T00:00:00.000000000Z,35,2,7191,271.880000000,273.230000000,271.140000000,272.280000000,9572257,SPY
2018-05-18T00:00:00.000000000Z,35,2,7191,272.310000000,272.600000000,270.930000000,271.150000000,8079020,SPY
2018-05-21T00:00:00.000000000Z,35,2,7189,272.670000000,273.980000000,272.600000000,273.240000000,8795840,SPY
2018-05-22T00:00:00.000000000Z,35,2,7186,273.720000000,274.250000000,272.240000000,272.560000000,8344183,SPY
2018-05-23T00:00:00.000000000Z,35,2,7187,271.250000000,273.430000000,270.600000000,273.020000000,10283204,SPY
2018-05-24T00:00:00.000000000Z,35,2,7196,273.240000000,273.500000000,270.780000000,273.140000000,10998635,SPY
2018-05-25T00:00:00.000000000Z,35,2,7196,273.040000000,273.680000000,271.580000000,272.300000000,8416266,SPY
2018-05-29T00:00:00.000000000Z,35,2,7193,270.800000000,271.170000000,267.760000000,269.030000000,18485267,SPY
2018-05-30T00:00:00.000000000Z,35,2,7191,270.380000000,273.100000000,269.810000000,272.220000000,11374716,SPY
2018-05-31T00:00:00.000000000Z,35,2,7192,272.740000000,273.000000000,270.255000000,271.080000000,13791655,SPY
2018-06-01T00:00:00.000000000Z,35,2,7193,271.750000000,273.960000000,271.650000000,273.960000000,10879782,SPY
2018-06-04T00:00:00.000000000Z,35,2,7188,274.400000000,275.190000000,274.260000000,274.780000000,8147764,SPY
2018-06-05T00:00:00.000000000Z,35,2,7188,275.110000000,275.540000000,274.180000000,275.460000000,8278925,SPY
2018-06-06T00:00:00.000000000Z,35,2,7186,275.870000000,277.700000000,275.090000000,277.470000000,9839798,SPY
2018-06-07T00:00:00.000000000Z,35,2,7180,278.150000000,278.280000000,276.350000000,277.530000000,10719940,SPY
2018-06-08T00:00:00.000000000Z,35,2,7183,276.380000000,278.400000000,275.600000000,278.400000000,8476284,SPY
2018-06-11T00:00:00.000000000Z,35,2,7180,278.480000000,279.370000000,277.930000000,278.920000000,7523197,SPY
2018-06-12T00:00:00.000000000Z,35,2,7180,278.630000000,279.330000000,278.190000000,279.260000000,7403206,SPY
2018-06-13T00:00:00.000000000Z,35,2,7182,278.990000000,279.470000000,277.780000000,278.020000000,9818712,SPY
2018-06-14T00:00:00.000000000Z,35,2,7186,277.610000000,279.330000000,277.340000000,278.710000000,8568528,SPY
2018-06-15T00:00:00.000000000Z,35,2,7187,276.410000000,277.510000000,275.350000000,276.540000000,14478142,SPY
2018-06-18T00:00:00.000000000Z,35,2,7191,275.920000000,276.800000000,274.950000000,275.410000000,8072092,SPY
2018-06-19T00:00:00.000000000Z,35,2,7191,273.450000000,275.750000000,272.800000000,275.560000000,12817228,SPY
2018-06-20T00:00:00.000000000Z,35,2,7192,276.260000000,276.720000000,275.590000000,276.260000000,7667063,SPY
2018-06-21T00:00:00.000000000Z,35,2,7200,276.330000000,276.330000000,273.680000000,274.210000000,11867963,SPY
2018-06-22T00:00:00.000000000Z,35,2,7205,275.150000000,275.780000000,274.460000000,274.550000000,9215037,SPY
2018-06-25T00:00:00.000000000Z,35,2,7205,273.550000000,273.730000000,269.100000000,271.080000000,21524962,SPY
2018-06-26T00:00:00.000000000Z,35,2,7204,271.110000000,272.560000000,270.630000000,272.020000000,12941139,SPY
2018-06-27T00:00:00.000000000Z,35,2,7211,270.110000000,273.865000000,269.180000000,270.020000000,17317024,SPY
2018-06-28T00:00:00.000000000Z,35,2,7219,270.420000000,271.745000000,268.480000000,271.050000000,13791093,SPY
2018-06-29T00:00:00.000000000Z,35,2,7220,272.470000000,273.660000000,271.060000000,271.100000000,14600762,SPY
2018-07-02T00:00:00.000000000Z,35,2,7214,269.520000000,272.040000000,269.240000000,271.900000000,10653833,SPY
2018-07-03T00:00:00.000000000Z,35,2,7215,272.360000000,273.300000000,270.100000000,270.330000000,7574501,SPY
2018-07-05T00:00:00.000000000Z,35,2,7216,271.600000000,273.200000000,270.965000000,272.520000000,9345746,SPY
2018-07-06T00:00:00.000000000Z,35,2,7217,273.080000000,275.840000000,272.400000000,275.400000000,10716901,SPY
2018-07-09T00:00:00.000000000Z,35,2,7215,276.470000000,278.420000000,276.280000000,278.380000000,7331298,SPY
2018-07-10T00:00:00.000000000Z,35,2,7216,278.110000000,279.010000000,276.550000000,276.740000000,7186235,SPY
2018-07-11T00:00:00.000000000Z,35,2,7218,276.510000000,278.040000000,276.420000000,277.110000000,12601207,SPY
2018-07-12T00:00:00.000000000Z,35,2,7220,277.760000000,279.580000000,277.250000000,279.500000000,9800236,SPY
2018-07-13T00:00:00.000000000Z,35,2,7222,279.640000000,279.930000000,278.650000000,279.820000000,8452196,SPY
2018-07-16T00:00:00.000000000Z,35,2,7222,280.000000000,280.050000000,278.780000000,279.090000000,7361502,SPY
2018-07-17T00:00:00.000000000Z,35,2,7222,278.950000000,280.910000000,278.350000000,280.840000000,8875473,SPY
2018-07-18T00:00:00.000000000Z,35,2,7227,280.380000000,281.180000000,280.060000000,281.020000000,6634491,SPY
2018-07-19T00:00:00.000000000Z,35,2,7232,280.430000000,280.740000000,279.460000000,280.110000000,9549787,SPY
2018-07-20T00:00:00.000000000Z,35,2,7231,279.890000000,280.470000000,278.790000000,279.580000000,11016526,SPY
2018-07-23T00:00:00.000000000Z,35,2,7229,279.200000000,281.050000000,279.060000000,280.990000000,7773305,SPY
2018-07-24T00:00:00.000000000Z,35,2,7233,280.870000000,282.550000000,280.630000000,281.290000000,10166302,SPY
2018-07-25T00:00:00.000000000Z,35,2,7246,281.400000000,284.370000000,280.810000000,283.000000000,13107286,SPY
2018-07-26T00:00:00.000000000Z,35,2,7252,283.070000000,284.110000000,282.820000000,283.730000000,8980187,SPY
2018-07-27T00:00:00.000000000Z,35,2,7260,283.860000000,284.160000000,280.380000000,281.320000000,12555770,SPY
2018-07-30T00:00:00.000000000Z,35,2,7262,280.940000000,281.680000000,279.360000000,280.110000000,10392753,SPY
2018-07-31T00:00:00.000000000Z,35,2,7259,280.140000000,282.300000000,280.040000000,281.360000000,11650205,SPY
2018-08-01T00:00:00.000000000Z,35,2,7255,281.400000000,282.130000000,280.140000000,281.020000000,9426837,SPY
2018-08-02T00:00:00.000000000Z,35,2,7260,279.790000000,282.710000000,278.810000000,282.520000000,10182891,SPY
2018-08-03T00:00:00.000000000Z,35,2,7262,282.300000000,283.720000000,282.120000000,283.640000000,8437907,SPY
2018-08-06T00:00:00.000000000Z,35,2,7258,283.600000000,284.980000000,283.170000000,284.650000000,6055063,SPY
2018-08-07T00:00:00.000000000Z,35,2,7258,285.240000000,286.010000000,285.180000000,285.540000000,7174486,SPY
2018-08-08T00:00:00.000000000Z,35,2,7265,285.580000000,285.910000000,284.940000000,285.140000000,7122176,SPY
2018-08-09T00:00:00.000000000Z,35,2,7271,285.280000000,285.970000000,284.720000000,284.820000000,5387231,SPY
2018-08-10T00:00:00.000000000Z,35,2,7275,283.840000000,284.080000000,282.360000000,283.700000000,12609625,SPY
2018-08-13T00:00:00.000000000Z,35,2,7280,283.150000000,284.160000000,281.770000000,282.510000000,12108033,SPY
2018-08-14T00:00:00.000000000Z,35,2,7281,283.600000000,284.170000000,282.490000000,283.970000000,8035154,SPY
2018-08-15T00:00:00.000000000Z,35,2,7279,283.650000000,283.680000000,280.160000000,281.930000000,19532145,SPY
2018-08-16T00:00:00.000000000Z,35,2,7266,282.560000000,285.040000000,282.550000000,284.080000000,11664480,SPY
2018-08-17T00:00:00.000000000Z,35,2,7267,284.410000000,285.560000000,283.375000000,284.990000000,11311425,SPY
2018-08-20T00:00:00.000000000Z,35,2,7267,285.750000000,285.970000000,285.060000000,285.480000000,6967575,SPY
2018-08-21T00:00:00.000000000Z,35,2,7266,285.980000000,287.310000000,284.650000000,284.650000000,12134853,SPY
2018-08-22T00:00:00.000000000Z,35,2,7266,285.400000000,286.760000000,285.240000000,286.180000000,8330331,SPY
2018-08-23T00:00:00.000000000Z,35,2,7265,285.940000000,286.930000000,285.435000000,285.710000000,8402901,SPY
2018-08-24T00:00:00.000000000Z,35,2,7263,286.340000000,287.690000000,286.220000000,287.610000000,10915425,SPY
2018-08-27T00:00:00.000000000Z,35,2,7257,288.110000000,290.060000000,288.090000000,290.030000000,8561296,SPY
2018-08-28T00:00:00.000000000Z,35,2,7257,289.870000000,290.530000000,289.400000000,290.160000000,7455023,SPY
2018-08-29T00:00:00.000000000Z,35,2,7260,290.210000000,291.740000000,289.780000000,291.460000000,8733755,SPY
2018-08-30T00:00:00.000000000Z,35,2,7262,291.100000000,291.360000000,289.630000000,289.870000000,10380288,SPY
2018-08-31T00:00:00.000000000Z,35,2,7261,289.990000000,291.000000000,289.290000000,291.000000000,9948973,SPY
2018-09-04T00:00:00.000000000Z,35,2,7256,291.120000000,291.190000000,288.690000000,289.880000000,9491822,SPY
2018-09-05T00:00:00.000000000Z,35,2,7255,288.800000000,289.630000000,287.890000000,288.700000000,11906787,SPY
2018-09-06T00:00:00.000000000Z,35,2,7259,288.810000000,289.490000000,287.010000000,287.960000000,11214567,SPY
2018-09-07T00:00:00.000000000Z,35,2,7258,287.840000000,288.690000000,286.710000000,287.310000000,12023735,SPY
2018-09-10T00:00:00.000000000Z,35,2,7254,288.380000000,289.040000000,287.880000000,288.280000000,8320872,SPY
2018-09-11T00:00:00.000000000Z,35,2,7254,288.350000000,289.550000000,286.975000000,289.330000000,8814418,SPY
2018-09-12T00:00:00.000000000Z,35,2,7266,289.590000000,289.800000000,288.230000000,289.020000000,10492701,SPY
2018-09-13T00:00:00.000000000Z,35,2,7270,289.490000000,291.030000000,289.280000000,290.830000000,8984598,SPY
2018-09-14T00:00:00.000000000Z,35,2,7275,291.050000000,291.490000000,290.000000000,290.990000000,8794460,SPY
2018-09-17T00:00:00.000000000Z,35,2,7272,290.610000000,290.930000000,288.210000000,288.270000000,10422705,SPY
2018-09-18T00:00:00.000000000Z,35,2,7271,289.720000000,291.570000000,289.420000000,291.010000000,8932241,SPY
2018-09-19T00:00:00.000000000Z,35,2,7272,290.940000000,291.690000000,290.410000000,291.570000000,7594997,SPY
2018-09-20T00:00:00.000000000Z,35,2,7276,291.450000000,293.950000000,291.330000000,293.880000000,12465976,SPY
2018-09-21T00:00:00.000000000Z,35,2,7278,293.130000000,293.290000000,291.530000000,291.530000000,12282396,SPY
2018-09-24T00:00:00.000000000Z,35,2,7279,291.410000000,291.620000000,290.370000000,291.160000000,10167111,SPY
2018-09-25T00:00:00.000000000Z,35,2,7276,291.300000000,291.950000000,290.490000000,291.010000000,7872303,SPY
2018-09-26T00:00:00.000000000Z,35,2,7282,291.460000000,292.240000000,289.420000000,289.990000000,14136250,SPY
2018-09-27T00:00:00.000000000Z,35,2,7286,289.630000000,291.905000000,289.560000000,290.860000000,11151483,SPY
2018-09-28T00:00:00.000000000Z,35,2,7293,290.470000000,291.280000000,289.540000000,291.000000000,11881512,SPY
2018-10-01T00:00:00.000000000Z,35,2,7293,292.380000000,292.930000000,290.980000000,291.690000000,11094408,SPY
2018-10-02T00:00:00.000000000Z,35,2,7290,291.250000000,292.350000000,290.540000000,291.610000000,8282323,SPY
2018-10-03T00:00:00.000000000Z,35,2,7290,292.180000000,293.210000000,291.180000000,291.270000000,10930245,SPY
2018-10-04T00:00:00.000000000Z,35,2,7296,291.250000000,291.250000000,287.670000000,289.880000000,20049539,SPY
2018-10-05T00:00:00.000000000Z,35,2,7301,289.440000000,290.270000000,286.230000000,288.150000000,19314590,SPY
2018-10-08T00:00:00.000000000Z,35,2,7300,287.590000000,288.220000000,285.500000000,287.900000000,17102457,SPY
2018-10-09T00:00:00.000000000Z,35,2,7300,287.660000000,288.860000000,286.350000000,287.770000000,14605321,SPY
2018-10-10T00:00:00.000000000Z,35,2,7299,287.490000000,287.790000000,276.130000000,276.760000000,41058188,SPY
2018-10-11T00:00:00.000000000Z,35,2,7305,274.850000000,278.900000000,270.360000000,274.790000000,56200058,SPY
2018-10-12T00:00:00.000000000Z,35,2,7307,276.500000000,277.150000000,272.370000000,277.100000000,37856972,SPY
2018-10-15T00:00:00.000000000Z,35,2,7311,274.590000000,277.040000000,273.700000000,274.670000000,19696438,SPY
2018-10-16T00:00:00.000000000Z,35,2,7312,275.090000000,281.080000000,274.780000000,280.880000000,17757135,SPY
2018-10-17T00:00:00.000000000Z,35,2,7315,280.950000000,281.140000000,277.560000000,280.000000000,18717968,SPY
2018-10-18T00:00:00.000000000Z,35,2,7315,280.470000000,280.470000000,274.970000000,276.550000000,26959731,SPY
2018-10-19T00:00:00.000000000Z,35,2,7314,276.840000000,279.300000000,275.470000000,276.210000000,21921617,SPY
2018-10-22T00:00:00.000000000Z,35,2,7312,276.800000000,277.480000000,274.410000000,274.610000000,16645667,SPY
2018-10-23T00:00:00.000000000Z,35,2,7317,272.000000000,274.860000000,268.620000000,273.990000000,30217104,SPY
2018-10-24T00:00:00.000000000Z,35,2,7316,272.090000000,274.100000000,264.700000000,265.690000000,33375226,SPY
2018-10-25T00:00:00.000000000Z,35,2,7317,267.630000000,271.810000000,266.210000000,267.050000000,25467515,SPY
2018-10-26T00:00:00.000000000Z,35,2,7320,266.120000000,268.780000000,262.300000000,266.350000000,37100818,SPY
2018-10-29T00:00:00.000000000Z,35,2,7322,266.430000000,270.250000000,259.860000000,263.750000000,27692995,SPY
2018-10-30T00:00:00.000000000Z,35,2,7325,265.220000000,268.500000000,262.870000000,268.210000000,30187252,SPY
2018-10-31T00:00:00.000000000Z,35,2,7331,269.000000000,273.230000000,269.000000000,270.840000000,24908323,SPY
2018-11-01T00:00:00.000000000Z,35,2,7325,270.600000000,273.730000000,270.380000000,272.870000000,20483294,SPY
2018-11-02T00:00:00.000000000Z,35,2,7330,275.530000000,276.130000000,269.590000000,271.840000000,27689799,SPY
2018-11-05T00:00:00.000000000Z,35,2,7328,271.180000000,274.010000000,271.080000000,273.650000000,12832346,SPY
2018-11-06T00:00:00.000000000Z,35,2,7326,273.330000000,275.710000000,272.710000000,274.910000000,13283837,SPY
2018-11-07T00:00:00.000000000Z,35,2,7324,277.340000000,281.330000000,277.020000000,280.980000000,20287098,SPY
2018-11-08T00:00:00.000000000Z,35,2,7324,280.900000000,281.220000000,279.220000000,280.250000000,13704725,SPY
2018-11-09T00:00:00.000000000Z,35,2,7328,279.370000000,279.650000000,276.180000000,277.310000000,19623366,SPY
