ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-05-01T00:00:00.000000000Z,35,2,3415,237.800000000,237.880000000,233.950000000,237.670000000,427215,GS
2018-05-02T00:00:00.000000000Z,35,2,3416,237.270000000,237.910000000,233.420000000,234.000000000,381876,GS
2018-05-03T00:00:00.000000000Z,35,2,3417,233.750000000,233.980000000,227.430000000,233.650000000,441680,GS
2018-05-04T00:00:00.000000000Z,35,2,3420,233.410000000,236.780000000,231.800000000,235.100000000,408411,GS
2018-05-07T00:00:00.000000000Z,35,2,3420,236.250000000,238.190000000,235.400000000,237.300000000,254500,GS
2018-05-08T00:00:00.000000000Z,35,2,3420,235.700000000,240.660000000,235.700000000,237.150000000,457106,GS
2018-05-09T00:00:00.000000000Z,35,2,3420,238.500000000,242.050000000,237.320000000,241.810000000,293206,GS
2018-05-10T00:00:00.000000000Z,35,2,3421,241.950000000,245.420000000,240.150000000,243.430000000,289695,GS
2018-05-11T00:00:00.000000000Z,35,2,3421,243.560000000,244.950000000,241.720000000,243.000000000,190651,GS
2018-05-14T00:00:00.000000000Z,35,2,3421,244.700000000,245.880000000,243.500000000,244.400000000,373571,GS
2018-05-15T00:00:00.000000000Z,35,2,3422,243.990000000,243.990000000,240.670000000,241.180000000,368652,GS
2018-05-16T00:00:00.000000000Z,35,2,3422,242.450000000,242.450000000,240.590000000,240.960000000,292502,GS
2018-05-17T00:00:00.000000000Z,35,2,3425,240.600000000,242.430000000,238.810000000,239.180000000,273080,GS
2018-05-18T00:00:00.000000000Z,35,2,3425,238.960000000,238.960000000,236.870000000,237.090000000,331482,GS
2018-05-21T00:00:00.000000000Z,35,2,3425,238.250000000,240.070000000,237.320000000,237.710000000,187832,GS
2018-05-22T00:00:00.000000000Z,35,2,3423,237.760000000,240.690000000,237.760000000,238.020000000,263027,GS
2018-05-23T00:00:00.000000000Z,35,2,3424,237.980000000,237.980000000,234.390000000,237.750000000,377231,GS
2018-05-24T00:00:00.000000000Z,35,2,3430,236.920000000,237.110000000,233.670000000,235.920000000,284958,GS
2018-05-25T00:00:00.000000000Z,35,2,3429,235.300000000,236.150000000,234.300000000,234.520000000,213052,GS
2018-05-29T00:00:00.000000000Z,35,2,3427,232.000000000,232.410000000,225.040000000,226.970000000,744975,GS
2018-05-30T00:00:00.000000000Z,35,2,3426,228.700000000,229.665000000,226.350000000,229.270000000,537642,GS
2018-05-31T00:00:00.000000000Z,35,2,3425,229.200000000,229.200000000,224.090000000,225.880000000,670003,GS
2018-06-01T00:00:00.000000000Z,35,2,3424,226.010000000,230.240000000,226.010000000,228.340000000,340559,GS
2018-06-04T00:00:00.000000000Z,35,2,3422,229.010000000,231.170000000,228.890000000,229.920000000,262073,GS
2018-06-05T00:00:00.000000000Z,35,2,3424,229.150000000,229.500000000,227.300000000,228.350000000,266549,GS
2018-06-06T00:00:00.000000000Z,35,2,3423,228.500000000,232.580000000,228.500000000,232.570000000,295209,GS
2018-06-07T00:00:00.000000000Z,35,2,3419,233.700000000,235.900000000,232.540000000,233.930000000,334695,GS
2018-06-08T00:00:00.000000000Z,35,2,3418,232.960000000,234.230000000,232.350000000,233.600000000,283958,GS
2018-06-11T00:00:00.000000000Z,35,2,3416,233.000000000,235.160000000,233.000000000,233.780000000,290359,GS
2018-06-12T00:00:00.000000000Z,35,2,3416,234.600000000,235.240000000,231.880000000,233.000000000,271927,GS
2018-06-13T00:00:00.000000000Z,35,2,3417,233.500000000,238.230000000,233.100000000,233.870000000,592888,GS
2018-06-14T00:00:00.000000000Z,35,2,3421,234.060000000,235.880000000,232.600000000,233.800000000,445910,GS
2018-06-15T00:00:00.000000000Z,35,2,3421,232.200000000,233.120000000,229.840000000,232.010000000,431709,GS
2018-06-18T00:00:00.000000000Z,35,2,3425,230.010000000,231.670000000,229.220000000,231.440000000,292511,GS
2018-06-19T00:00:00.000000000Z,35,2,3424,228.560000000,229.050000000,226.180000000,228.150000000,432642,GS
