ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2018-05-01T00:00:00.000000000Z,35,2,4188,266.030000000,267.180000000,263.910000000,267.010000000,305145,IVV
2018-05-02T00:00:00.000000000Z,35,2,4189,266.980000000,267.450000000,264.160000000,264.330000000,315658,IVV
2018-05-03T00:00:00.000000000Z,35,2,4192,263.630000000,265.130000000,260.850000000,264.400000000,376619,IVV
2018-05-04T00:00:00.000000000Z,35,2,4195,263.710000000,268.560000000,262.940000000,268.100000000,259638,IVV
2018-05-07T00:00:00.000000000Z,35,2,4194,268.640000000,269.830000000,267.980000000,268.400000000,230783,IVV
2018-05-08T00:00:00.000000000Z,35,2,4194,268.070000000,269.120000000,267.000000000,268.560000000,448105,IVV
2018-05-09T00:00:00.000000000Z,35,2,4194,269.870000000,271.720000000,268.950000000,271.090000000,385536,IVV
2018-05-10T00:00:00.000000000Z,35,2,4195,271.850000000,274.270000000,271.550000000,273.600000000,339673,IVV
2018-05-11T00:00:00.000000000Z,35,2,4196,274.200000000,275.030000000,273.520000000,274.770000000,178472,IVV
2018-05-14T00:00:00.000000000Z,35,2,4196,275.150000000,275.940000000,274.280000000,274.700000000,195583,IVV
2018-05-15T00:00:00.000000000Z,35,2,4197,274.190000000,274.310000000,271.910000000,272.400000000,462962,IVV
2018-05-16T00:00:00.000000000Z,35,2,4197,272.620000000,274.620000000,272.460000000,274.230000000,211504,IVV
2018-05-17T00:00:00.000000000Z,35,2,4200,273.790000000,275.110000000,273.000000000,273.760000000,300952,IVV
2018-05-18T00:00:00.000000000Z,35,2,4200,273.410000000,273.830000000,272.810000000,273.380000000,230422,IVV
2018-05-21T00:00:00.000000000Z,35,2,4200,274.810000000,275.860000000,274.490000000,275.280000000,244256,IVV
2018-05-22T00:00:00.000000000Z,35,2,4198,275.730000000,276.120000000,274.140000000,274.480000000,182710,IVV
2018-05-23T00:00:00.000000000Z,35,2,4199,272.930000000,275.310000000,272.780000000,274.940000000,340255,IVV
2018-05-24T00:00:00.000000000Z,35,2,4206,275.390000000,275.390000000,272.710000000,274.970000000,396096,IVV
2018-05-25T00:00:00.000000000Z,35,2,4206,274.780000000,274.780000000,273.460000000,273.860000000,266676,IVV
2018-05-29T00:00:00.000000000Z,35,2,4205,271.640000000,273.030000000,269.630000000,270.930000000,549424,IVV
2018-05-30T00:00:00.000000000Z,35,2,4204,272.510000000,274.990000000,272.110000000,274.130000000,421609,IVV
2018-05-31T00:00:00.000000000Z,35,2,4206,274.580000000,274.810000000,272.150000000,272.930000000,713611,IVV
2018-06-01T00:00:00.000000000Z,35,2,4206,273.950000000,275.820000000,273.730000000,275.570000000,501560,IVV
2018-06-04T00:00:00.000000000Z,35,2,4201,276.420000000,277.080000000,276.190000000,276.590000000,353681,IVV
2018-06-05T00:00:00.000000000Z,35,2,4202,277.120000000,277.430000000,276.130000000,277.250000000,182017,IVV
2018-06-06T00:00:00.000000000Z,35,2,4201,277.720000000,279.670000000,277.010000000,279.380000000,538877,IVV
2018-06-07T00:00:00.000000000Z,35,2,4197,279.650000000,280.210000000,278.280000000,279.490000000,437663,IVV
2018-06-08T00:00:00.000000000Z,35,2,4198,278.150000000,280.180000000,278.130000000,280.140000000,446194,IVV
2018-06-11T00:00:00.000000000Z,35,2,4196,280.340000000,281.320000000,280.260000000,280.480000000,354006,IVV
2018-06-12T00:00:00.000000000Z,35,2,4196,280.260000000,281.280000000,280.150000000,280.990000000,325375,IVV
2018-06-13T00:00:00.000000000Z,35,2,4197,281.080000000,281.430000000,279.750000000,279.940000000,326646,IVV
2018-06-14T00:00:00.000000000Z,35,2,4201,280.450000000,281.280000000,280.030000000,280.760000000,322482,IVV
2018-06-15T00:00:00.000000000Z,35,2,4201,279.810000000,280.700000000,278.550000000,280.050000000,575262,IVV
2018-06-18T00:00:00.000000000Z,35,2,4204,278.770000000,279.920000000,278.140000000,278.400000000,295766,IVV
2018-06-19T00:00:00.000000000Z,35,2,4203,277.020000000,278.930000000,276.700000000,278.640000000,442968,IVV
2018-06-20T00:00:00.000000000Z,35,2,4204,279.620000000,279.910000000,278.780000000,279.450000000,388725,IVV
2018-06-21T00:00:00.000000000Z,35,2,4209,279.260000000,279.380000000,276.830000000,277.100000000,387264,IVV
2018-06-22T00:00:00.000000000Z,35,2,4212,278.770000000,278.950000000,277.670000000,277.750000000,297318,IVV
2018-06-25T00:00:00.000000000Z,35,2,4210,276.420000000,276.860000000,272.270000000,274.380000000,747174,IVV
2018-06-26T00:00:00.000000000Z,35,2,4212,273.040000000,274.400000000,272.650000000,273.580000000,386226,IVV
2018-06-27T00:00:00.000000000Z,35,2,4216,272.770000000,275.700000000,271.080000000,271.630000000,820989,IVV
2018-06-28T00:00:00.000000000Z,35,2,4221,271.790000000,273.590000000,270.290000000,272.900000000,808290,IVV
2018-06-29T00:00:00.000000000Z,35,2,4222,274.100000000,275.530000000,273.060000000,273.330000000,1054291,IVV
2018-07-02T00:00:00.000000000Z,35,2,4217,271.750000000,273.935000000,271.100000000,273.700000000,544974,IVV
2018-07-03T00:00:00.000000000Z,35,2,4218,274.730000000,275.070000000,272.190000000,272.200000000,211584,IVV
2018-07-05T00:00:00.000000000Z,35,2,4219,274.020000000,275.050000000,272.830000000,274.600000000,401485,IVV
2018-07-06T00:00:00.000000000Z,35,2,4220,274.470000000,277.730000000,274.370000000,277.220000000,407034,IVV
2018-07-09T00:00:00.000000000Z,35,2,4218,278.440000000,279.860000000,278.350000000,279.800000000,893360,IVV
2018-07-10T00:00:00.000000000Z,35,2,4218,280.030000000,280.950000000,278.560000000,278.700000000,281656,IVV
2018-07-11T00:00:00.000000000Z,35,2,4220,279.170000000,279.970000000,278.460000000,278.850000000,636172,IVV
2018-07-12T00:00:00.000000000Z,35,2,4220,280.270000000,281.510000000,279.550000000,281.510000000,478528,IVV
2018-07-13T00:00:00.000000000Z,35,2,4222,281.100000000,281.870000000,280.620000000,281.610000000,245577,IVV
2018-07-16T00:00:00.000000000Z,35,2,4222,281.560000000,281.740000000,280.800000000,280.800000000,268690,IVV
2018-07-17T00:00:00.000000000Z,35,2,4222,280.630000000,282.860000000,280.300000000,282.740000000,289214,IVV
2018-07-18T00:00:00.000000000Z,35,2,4226,282.380000000,283.140000000,282.020000000,282.940000000,420404,IVV
2018-07-19T00:00:00.000000000Z,35,2,4230,282.330000000,282.680000000,281.430000000,282.000000000,350407,IVV
2018-07-20T00:00:00.000000000Z,35,2,4228,281.330000000,282.430000000,281.040000000,281.490000000,665720,IVV
2018-07-23T00:00:00.000000000Z,35,2,4228,281.210000000,282.770000000,281.000000000,282.770000000,185281,IVV
2018-07-24T00:00:00.000000000Z,35,2,4230,283.630000000,284.530000000,282.630000000,283.220000000,363354,IVV
2018-07-25T00:00:00.000000000Z,35,2,4242,283.230000000,286.370000000,283.000000000,285.000000000,347815,IVV
2018-07-26T00:00:00.000000000Z,35,2,4245,285.010000000,286.100000000,284.830000000,285.490000000,442989,IVV
2018-07-27T00:00:00.000000000Z,35,2,4249,285.840000000,285.840000000,282.360000000,283.180000000,368967,IVV
2018-07-30T00:00:00.000000000Z,35,2,4251,283.200000000,283.650000000,281.060000000,282.030000000,514122,IVV
2018-07-31T00:00:00.000000000Z,35,2,4249,282.540000000,284.180000000,282.360000000,283.150000000,298372,IVV
2018-08-01T00:00:00.000000000Z,35,2,4242,282.980000000,284.070000000,282.120000000,282.870000000,414607,IVV
2018-08-02T00:00:00.000000000Z,35,2,4245,281.060000000,284.540000000,281.060000000,284.500000000,370241,IVV
2018-08-03T00:00:00.000000000Z,35,2,4247,285.150000000,285.650000000,284.350000000,285.610000000,313292,IVV
2018-08-06T00:00:00.000000000Z,35,2,4246,285.620000000,286.990000000,285.210000000,286.660000000,303511,IVV
2018-08-07T00:00:00.000000000Z,35,2,4246,287.290000000,288.020000000,287.260000000,287.550000000,868828,IVV
2018-08-08T00:00:00.000000000Z,35,2,4252,287.400000000,287.940000000,287.000000000,287.000000000,429809,IVV
2018-08-09T00:00:00.000000000Z,35,2,4255,287.740000000,287.990000000,286.790000000,286.880000000,316182,IVV
2018-08-10T00:00:00.000000000Z,35,2,4257,285.980000000,286.040000000,284.380000000,285.500000000,481613,IVV
2018-08-13T00:00:00.000000000Z,35,2,4261,284.740000000,286.140000000,283.770000000,284.530000000,463760,IVV
2018-08-14T00:00:00.000000000Z,35,2,4260,285.590000000,286.160000000,284.500000000,285.960000000,548386,IVV
2018-08-15T00:00:00.000000000Z,35,2,4261,284.440000000,284.580000000,282.170000000,283.890000000,619511,IVV
2018-08-16T00:00:00.000000000Z,35,2,4248,285.300000000,287.050000000,285.060000000,286.260000000,393911,IVV
2018-08-17T00:00:00.000000000Z,35,2,4249,285.730000000,287.590000000,285.400000000,287.060000000,486502,IVV
2018-08-20T00:00:00.000000000Z,35,2,4249,287.520000000,288.000000000,287.080000000,287.600000000,245880,IVV
2018-08-21T00:00:00.000000000Z,35,2,4248,288.200000000,289.360000000,286.750000000,286.880000000,396576,IVV
2018-08-22T00:00:00.000000000Z,35,2,4247,287.570000000,288.790000000,287.320000000,288.030000000,330948,IVV
2018-08-23T00:00:00.000000000Z,35,2,4246,288.160000000,288.970000000,287.470000000,287.770000000,260959,IVV
2018-08-24T00:00:00.000000000Z,35,2,4247,288.380000000,289.720000000,288.340000000,289.640000000,352014,IVV
2018-08-27T00:00:00.000000000Z,35,2,4243,290.590000000,292.080000000,290.590000000,292.080000000,694295,IVV
2018-08-28T00:00:00.000000000Z,35,2,4243,292.320000000,292.550000000,291.470000000,291.950000000,417037,IVV
2018-08-29T00:00:00.000000000Z,35,2,4244,292.140000000,294.000000000,291.960000000,293.620000000,314110,IVV
2018-08-30T00:00:00.000000000Z,35,2,4245,292.950000000,293.450000000,291.710000000,292.050000000,748213,IVV
2018-08-31T00:00:00.000000000Z,35,2,4244,291.800000000,293.580000000,291.380000000,292.750000000,379027,IVV
2018-09-04T00:00:00.000000000Z,35,2,4240,292.570000000,292.570000000,290.770000000,291.950000000,486331,IVV
2018-09-05T00:00:00.000000000Z,35,2,4238,290.970000000,291.690000000,289.960000000,290.870000000,1064141,IVV
2018-09-06T00:00:00.000000000Z,35,2,4243,291.320000000,291.580000000,289.060000000,289.970000000,493330,IVV
2018-09-07T00:00:00.000000000Z,35,2,4241,289.900000000,290.770000000,288.780000000,289.550000000,811632,IVV
2018-09-10T00:00:00.000000000Z,35,2,4240,290.550000000,291.110000000,289.950000000,290.410000000,444367,IVV
2018-09-11T00:00:00.000000000Z,35,2,4240,289.640000000,291.610000000,289.050000000,291.500000000,474949,IVV
2018-09-12T00:00:00.000000000Z,35,2,4247,291.240000000,291.860000000,290.310000000,291.070000000,325367,IVV
2018-09-13T00:00:00.000000000Z,35,2,4250,291.850000000,293.110000000,291.850000000,292.840000000,289226,IVV
2018-09-14T00:00:00.000000000Z,35,2,4252,293.500000000,293.500000000,292.100000000,292.880000000,365728,IVV
2018-09-17T00:00:00.000000000Z,35,2,4252,292.960000000,292.960000000,291.130000000,291.170000000,307198,IVV
2018-09-18T00:00:00.000000000Z,35,2,4252,292.040000000,293.670000000,291.560000000,293.220000000,415853,IVV
2018-09-19T00:00:00.000000000Z,35,2,4253,292.810000000,293.800000000,292.810000000,293.650000000,325963,IVV
2018-09-20T00:00:00.000000000Z,35,2,4257,294.450000000,296.070000000,294.450000000,295.870000000,647620,IVV
2018-09-21T00:00:00.000000000Z,35,2,4258,296.330000000,296.750000000,295.060000000,295.060000000,718151,IVV
2018-09-24T00:00:00.000000000Z,35,2,4258,295.020000000,295.020000000,293.800000000,294.650000000,401480,IVV
2018-09-25T00:00:00.000000000Z,35,2,4257,294.960000000,295.070000000,293.920000000,294.350000000,405969,IVV
2018-09-26T00:00:00.000000000Z,35,2,4262,293.560000000,294.380000000,291.600000000,292.160000000,391732,IVV
2018-09-27T00:00:00.000000000Z,35,2,4263,292.190000000,294.070000000,292.190000000,293.100000000,484028,IVV
2018-09-28T00:00:00.000000000Z,35,2,4267,292.190000000,293.440000000,291.960000000,293.030000000,613524,IVV
2018-10-01T00:00:00.000000000Z,35,2,4266,294.310000000,295.080000000,293.170000000,293.870000000,427139,IVV
2018-10-02T00:00:00.000000000Z,35,2,4261,293.250000000,294.530000000,293.250000000,293.820000000,295982,IVV
2018-10-03T00:00:00.000000000Z,35,2,4261,294.440000000,295.400000000,293.410000000,293.410000000,352035,IVV
2018-10-04T00:00:00.000000000Z,35,2,4267,293.200000000,293.410000000,289.830000000,291.940000000,486636,IVV
2018-10-05T00:00:00.000000000Z,35,2,4271,291.430000000,292.440000000,288.360000000,290.470000000,860453,IVV
2018-10-08T00:00:00.000000000Z,35,2,4271,289.770000000,290.360000000,287.610000000,290.200000000,696083,IVV
2018-10-09T00:00:00.000000000Z,35,2,4271,289.330000000,291.010000000,288.720000000,289.920000000,595542,IVV
2018-10-10T00:00:00.000000000Z,35,2,4270,289.570000000,289.570000000,278.250000000,278.500000000,1232843,IVV
2018-10-11T00:00:00.000000000Z,35,2,4274,276.870000000,280.950000000,272.410000000,276.760000000,1801332,IVV
2018-10-12T00:00:00.000000000Z,35,2,4271,277.900000000,279.120000000,274.400000000,278.380000000,1104525,IVV
2018-10-15T00:00:00.000000000Z,35,2,4271,276.420000000,279.070000000,276.000000000,276.750000000,449935,IVV
2018-10-16T00:00:00.000000000Z,35,2,4274,277.660000000,283.190000000,277.660000000,282.650000000,576207,IVV
2018-10-17T00:00:00.000000000Z,35,2,4276,282.300000000,283.210000000,279.650000000,282.070000000,773045,IVV
2018-10-18T00:00:00.000000000Z,35,2,4269,281.910000000,282.120000000,277.040000000,278.650000000,409491,IVV
2018-10-19T00:00:00.000000000Z,35,2,4266,279.630000000,281.350000000,277.570000000,278.150000000,435981,IVV
2018-10-22T00:00:00.000000000Z,35,2,4264,279.170000000,279.400000000,276.440000000,276.600000000,743049,IVV
2018-10-23T00:00:00.000000000Z,35,2,4270,272.980000000,276.890000000,270.650000000,276.000000000,812333,IVV
2018-10-24T00:00:00.000000000Z,35,2,4274,273.760000000,275.850000000,266.670000000,268.000000000,711041,IVV
2018-10-25T00:00:00.000000000Z,35,2,4273,270.020000000,273.820000000,268.200000000,268.500000000,517886,IVV
2018-10-26T00:00:00.000000000Z,35,2,4276,267.140000000,270.660000000,264.250000000,267.650000000,987509,IVV
2018-10-29T00:00:00.000000000Z,35,2,4278,269.540000000,272.230000000,261.800000000,265.650000000,542195,IVV
2018-10-30T00:00:00.000000000Z,35,2,4279,266.940000000,270.370000000,265.000000000,270.150000000,999488,IVV
2018-10-31T00:00:00.000000000Z,35,2,4283,271.340000000,275.240000000,271.340000000,272.820000000,769311,IVV
2018-11-01T00:00:00.000000000Z,35,2,4279,272.880000000,275.740000000,272.440000000,274.450000000,367045,IVV
2018-11-02T00:00:00.000000000Z,35,2,4284,277.690000000,278.110000000,271.680000000,274.040000000,427145,IVV
2018-11-05T00:00:00.000000000Z,35,2,4284,274.430000000,276.040000000,273.390000000,275.650000000,624304,IVV
2018-11-06T00:00:00.000000000Z,35,2,4281,274.950000000,277.750000000,274.940000000,276.900000000,285644,IVV
2018-11-07T00:00:00.000000000Z,35,2,4279,279.960000000,283.430000000,279.200000000,283.100000000,888032,IVV
2018-11-08T00:00:00.000000000Z,35,2,4280,282.690000000,283.310000000,281.370000000,282.200000000,653729,IVV
2018-11-09T00:00:00.000000000Z,35,2,4282,281.160000000,281.450000000,278.280000000,279.670000000,733413,IVV
2018-11-12T00:00:00.000000000Z,35,2,4283,279.540000000,279.560000000,274.020000000,274.830000000,381513,IVV
2018-11-13T00:00:00.000000000Z,35,2,4283,276.140000000,277.310000000,273.270000000,275.450000000,634637,IVV
2018-11-14T00:00:00.000000000Z,35,2,4283,274.190000000,276.650000000,270.460000000,272.000000000,517616,IVV
2018-11-15T00:00:00.000000000Z,35,2,4291,271.330000000,275.570000000,269.000000000,274.670000000,943874,IVV
2018-11-16T00:00:00.000000000Z,35,2,4288,274.450000000,276.720000000,272.980000000,276.280000000,460764,IVV
2018-11-19T00:00:00.000000000Z,35,2,4287,275.190000000,275.610000000,270.080000000,271.000000000,358219,IVV
2018-11-20T00:00:00.000000000Z,35,2,4287,270.000000000,270.000000000,265.090000000,265.500000000,665194,IVV
2018-11-21T00:00:00.000000000Z,35,2,4290,267.430000000,269.070000000,266.800000000,267.020000000,384453,IVV
2018-11-23T00:00:00.000000000Z,35,2,4288,265.720000000,266.750000000,264.730000000,265.030000000,170699,IVV
2018-11-26T00:00:00.000000000Z,35,2,4291,267.940000000,269.520000000,267.340000000,268.230000000,337907,IVV
2018-11-27T00:00:00.000000000Z,35,2,4289,268.280000000,270.800000000,267.630000000,270.800000000,474722,IVV
2018-11-28T00:00:00.000000000Z,35,2,4289,271.620000000,276.580000000,270.550000000,276.010000000,447059,IVV
2018-11-29T00:00:00.000000000Z,35,2,4290,275.350000000,277.600000000,274.500000000,276.130000000,342941,IVV
2018-11-30T00:00:00.000000000Z,35,2,4288,275.620000000,278.650000000,275.140000000,278.470000000,852892,IVV
2018-12-03T00:00:00.000000000Z,35,2,4288,281.990000000,282.530000000,279.580000000,280.940000000,854637,IVV
2018-12-04T00:00:00.000000000Z,35,2,4288,280.280000000,280.930000000,271.950000000,273.010000000,457365,IVV
2018-12-06T00:00:00.000000000Z,35,2,4293,267.930000000,272.110000000,264.370000000,271.450000000,940243,IVV
2018-12-07T00:00:00.000000000Z,35,2,4292,269.000000000,273.250000000,264.590000000,265.920000000,793868,IVV
2018-12-10T00:00:00.000000000Z,35,2,4291,265.010000000,267.080000000,260.550000000,266.270000000,568920,IVV
2018-12-11T00:00:00.000000000Z,35,2,4298,268.710000000,269.880000000,264.430000000,266.430000000,499342,IVV
2018-12-12T00:00:00.000000000Z,35,2,4299,268.310000000,270.930000000,267.100000000,267.600000000,468585,IVV
2018-12-13T00:00:00.000000000Z,35,2,4301,267.820000000,269.420000000,266.090000000,266.800000000,662264,IVV
2018-12-14T00:00:00.000000000Z,35,2,4300,263.830000000,265.970000000,261.750000000,262.070000000,833393,IVV
2018-12-17T00:00:00.000000000Z,35,2,4290,262.580000000,262.580000000,253.940000000,256.540000000,1079572,IVV
2018-12-18T00:00:00.000000000Z,35,2,4289,256.480000000,258.300000000,253.730000000,254.700000000,1086778,IVV
2018-12-19T00:00:00.000000000Z,35,2,4289,256.620000000,259.500000000,249.780000000,252.090000000,1706256,IVV
2018-12-20T00:00:00.000000000Z,35,2,4281,251.610000000,251.910000000,244.990000000,249.830000000,1525804,IVV
2018-12-21T00:00:00.000000000Z,35,2,4281,248.470000000,251.390000000,241.760000000,242.910000000,1921709,IVV
2018-12-24T00:00:00.000000000Z,35,2,4280,242.940000000,242.940000000,234.660000000,234.660000000,740593,IVV
2018-12-26T00:00:00.000000000Z,35,2,4281,237.630000000,248.250000000,235.460000000,247.150000000,2739243,IVV
2018-12-27T00:00:00.000000000Z,35,2,4281,244.330000000,250.680000000,240.690000000,249.060000000,1026543,IVV
2018-12-28T00:00:00.000000000Z,35,2,4276,251.530000000,252.880000000,248.010000000,249.310000000,1044518,IVV
2018-12-31T00:00:00.000000000Z,35,2,4276,251.110000000,251.860000000,248.980000000,251.660000000,909876,IVV
2019-01-02T00:00:00.000000000Z,35,2,4270,247.840000000,252.690000000,247.070000000,247.920000000,596116,IVV
2019-01-03T00:00:00.000000000Z,35,2,4270,248.280000000,250.000000000,245.095000000,245.630000000,870060,IVV
2019-01-04T00:00:00.000000000Z,35,2,4268,249.040000000,254.590000000,247.860000000,253.870000000,908878,IVV
2019-01-07T00:00:00.000000000Z,35,2,4268,253.680000000,257.460000000,253.210000000,255.630000000,553445,IVV
2019-01-08T00:00:00.000000000Z,35,2,4267,257.590000000,258.810000000,255.530000000,258.380000000,838564,IVV
2019-01-09T00:00:00.000000000Z,35,2,4268,258.740000000,260.440000000,257.720000000,258.790000000,478545,IVV
2019-01-10T00:00:00.000000000Z,35,2,4268,257.480000000,260.700000000,257.080000000,259.950000000,450062,IVV
2019-01-11T00:00:00.000000000Z,35,2,4263,259.760000000,260.520000000,258.590000000,260.410000000,648124,IVV
2019-01-14T00:00:00.000000000Z,35,2,4259,258.250000000,259.810000000,257.950000000,258.920000000,453524,IVV
2019-01-15T00:00:00.000000000Z,35,2,4258,259.210000000,262.200000000,259.210000000,261.670000000,385761,IVV
2019-01-16T00:00:00.000000000Z,35,2,4258,262.380000000,263.510000000,262.170000000,262.300000000,591916,IVV
2019-01-17T00:00:00.000000000Z,35,2,4256,261.190000000,265.470000000,261.120000000,264.420000000,532873,IVV
2019-01-18T00:00:00.000000000Z,35,2,4256,265.740000000,268.660000000,265.650000000,268.630000000,846031,IVV
2019-01-22T00:00:00.000000000Z,35,2,4251,266.600000000,266.600000000,262.670000000,263.960000000,692734,IVV
2019-01-23T00:00:00.000000000Z,35,2,4253,265.690000000,266.340000000,262.280000000,264.570000000,839377,IVV
