ts_event,equity,returns,position,spread,lambda
2018-06-15 00:00:00+00:00,1000000.0,0.0,0.0,4.927278921252727,0.009996395740454593
2018-06-18 00:00:00+00:00,1000000.0,0.0,0.0,4.964039871683212,0.009996395740454593
2018-06-19 00:00:00+00:00,1000000.0,0.0,0.0,5.001001023251305,0.009996395740454593
2018-06-20 00:00:00+00:00,1000000.0,0.0,0.0,5.01232622996295,0.009996395740454593
2018-06-21 00:00:00+00:00,1000000.0,0.0,0.0,4.977436928604762,0.009996395740454593
2018-06-22 00:00:00+00:00,1000000.0,0.0,0.0,4.911752386374907,0.009996395740454593
2018-06-25 00:00:00+00:00,1000000.0,0.0,0.0,4.860528662126875,0.009996395740454593
2018-06-26 00:00:00+00:00,1000000.0,0.0,0.0,4.829960333609954,0.009996395740454593
2018-06-27 00:00:00+00:00,1000000.0,0.0,0.0,4.771757191574753,0.009996395740454593
2018-06-28 00:00:00+00:00,1000000.0,0.0,0.0,4.807525724368399,0.009996395740454593
2018-06-29 00:00:00+00:00,1000000.0,0.0,0.0,4.817308473191086,0.009996395740454593
2018-07-02 00:00:00+00:00,1000000.0,0.0,0.0,4.829092201847111,0.009996395740454593
2018-07-03 00:00:00+00:00,1000000.0,0.0,0.0,4.820976718419407,0.009996395740454593
2018-07-05 00:00:00+00:00,1000000.0,0.0,0.0,4.837688680907826,0.009996395740454593
2018-07-06 00:00:00+00:00,1000000.0,0.0,0.0,4.890230279580414,0.009996395740454593
2018-07-09 00:00:00+00:00,1000000.0,0.0,0.0,4.933932619781084,0.009996395740454593
2018-07-10 00:00:00+00:00,1000000.0,0.0,0.0,4.982056350761574,0.009996395740454593
2018-07-11 00:00:00+00:00,1000000.0,0.0,0.0,4.978990249519018,0.009996395740454593
2018-07-12 00:00:00+00:00,1000000.0,0.0,0.0,5.011993976793527,0.009996395740454593
2018-07-13 00:00:00+00:00,1000000.0,0.0,0.0,4.952578957398861,0.009996395740454593
2018-07-16 00:00:00+00:00,1000000.0,0.0,0.0,4.808818097015299,0.009996395740454593
2018-07-17 00:00:00+00:00,1000000.0,0.0,0.0,4.74205952260619,0.009996395740454593
2018-07-18 00:00:00+00:00,1000000.0,0.0,0.0,4.541901952766232,0.009996395740454593
2018-07-19 00:00:00+00:00,1000000.0,0.0,0.0,4.338944027655393,0.009996395740454593
2018-07-20 00:00:00+00:00,1000000.0,0.0,0.0,4.320665324643744,0.009996395740454593
2018-07-23 00:00:00+00:00,1000000.0,0.0,0.0,4.0422858661118894,0.009996395740454593
2018-07-24 00:00:00+00:00,1000000.0,0.0,0.0,3.9132750678285464,0.009996395740454593
2018-07-25 00:00:00+00:00,1000000.0,0.0,0.0,3.8462083016747535,0.009996395740454593
2018-07-26 00:00:00+00:00,1000000.0,0.0,0.0,3.8675632179530397,0.009996395740454593
2018-07-27 00:00:00+00:00,1000000.0,0.0,0.0,4.280866348915119,0.009996395740454593
2018-07-30 00:00:00+00:00,1000000.0,0.0,0.0,4.457997805552655,0.009996395740454593
2018-07-31 00:00:00+00:00,1000000.0,0.0,0.0,4.8199284299200595,0.009996395740454593
2018-08-01 00:00:00+00:00,1000000.0,0.0,0.0,4.942922903369769,0.009996395740454593
2018-08-02 00:00:00+00:00,1000000.0,0.0,0.0,5.061086652227466,0.009996395740454593
2018-08-03 00:00:00+00:00,1000000.0,0.0,0.0,5.079463871357453,0.009996395740454593
2018-08-06 00:00:00+00:00,1000000.0,0.0,0.0,5.027528135009127,0.009996395740454593
2018-08-07 00:00:00+00:00,1000000.0,0.0,0.0,5.016487441342459,0.009996395740454593
2018-08-08 00:00:00+00:00,1000000.0,0.0,0.0,5.019494040576024,0.009996395740454593
2018-08-09 00:00:00+00:00,1000000.0,0.0,0.0,4.994955677607072,0.009996395740454593
2018-08-10 00:00:00+00:00,1000000.0,0.0,0.0,5.013835882884018,0.009996395740454593
2018-08-13 00:00:00+00:00,1000000.0,0.0,0.0,5.038615339724698,0.009996395740454593
2018-08-14 00:00:00+00:00,1000000.0,0.0,0.0,5.100466449682732,0.009996395740454593
2018-08-15 00:00:00+00:00,1000000.0,0.0,0.0,5.0557077784833595,0.009996395740454593
2018-08-16 00:00:00+00:00,1000000.0,0.0,0.0,5.058860674207613,0.009996395740454593
2018-08-17 00:00:00+00:00,1000000.0,0.0,0.0,5.134714117165292,0.009996395740454593
2018-08-20 00:00:00+00:00,1000000.0,0.0,0.0,5.226770137197491,0.009996395740454593
2018-08-21 00:00:00+00:00,1000000.0,0.0,0.0,5.279161326904514,0.009996395740454593
2018-08-22 00:00:00+00:00,1000000.0,0.0,0.0,5.332547852633453,0.009996395740454593
2018-08-23 00:00:00+00:00,1000000.0,0.0,0.0,5.2845514890089325,0.009996395740454593
2018-08-24 00:00:00+00:00,1000000.0,0.0,0.0,5.179928149331057,0.009996395740454593
2018-08-27 00:00:00+00:00,1000000.0,0.0,0.0,5.049992794979068,0.009996395740454593
2018-08-28 00:00:00+00:00,1000000.0,0.0,0.0,4.961894243008701,0.009996395740454593
2018-08-29 00:00:00+00:00,1000000.0,0.0,0.0,4.89427342426699,0.009996395740454593
2018-08-30 00:00:00+00:00,1000000.0,0.0,0.0,4.815847737893115,0.009996395740454593
2018-08-31 00:00:00+00:00,1000000.0,0.0,0.0,4.753721843150067,0.009996395740454593
2018-09-04 00:00:00+00:00,1000000.0,0.0,0.0,4.640663093354906,0.009996395740454593
2018-09-05 00:00:00+00:00,1000000.0,0.0,0.0,4.600687940971332,0.009996395740454593
2018-09-06 00:00:00+00:00,1000000.0,0.0,0.0,4.598963614702198,0.009996395740454593
2018-09-07 00:00:00+00:00,1000000.0,0.0,0.0,4.60665304809799,0.009996395740454593
2018-09-10 00:00:00+00:00,1000000.0,0.0,0.0,4.627987813139046,0.009996395740454593
2018-09-11 00:00:00+00:00,1000000.0,0.0,0.0,4.681034125478776,0.009996395740454593
2018-09-12 00:00:00+00:00,1000000.0,0.0,0.0,4.713018411497625,0.009996395740454593
2018-09-13 00:00:00+00:00,1000000.0,0.0,0.0,4.871131191096183,0.009996395740454593
2018-09-14 00:00:00+00:00,1000000.0,0.0,0.0,4.938589731077285,0.009996395740454593
2018-09-17 00:00:00+00:00,1000000.0,0.0,0.0,4.960397918773742,0.009996395740454593
2018-09-18 00:00:00+00:00,1000000.0,0.0,0.0,4.997385833899369,0.009996395740454593
2018-09-19 00:00:00+00:00,1000000.0,0.0,0.0,5.0303095743230894,0.009996395740454593
2018-09-20 00:00:00+00:00,1000000.0,0.0,0.0,5.025835386382547,0.009996395740454593
2018-09-21 00:00:00+00:00,1000000.0,0.0,0.0,5.03594590414854,0.009996395740454593
2018-09-24 00:00:00+00:00,1000000.0,0.0,0.0,5.073351806265498,0.009996395740454593
2018-09-25 00:00:00+00:00,1000000.0,0.0,0.0,5.123416346102765,0.009996395740454593
2018-09-26 00:00:00+00:00,1000000.0,0.0,0.0,5.145637070586164,0.009996395740454593
2018-09-27 00:00:00+00:00,1000000.0,0.0,0.0,5.142641950134172,0.009996395740454593
2018-09-28 00:00:00+00:00,1000000.0,0.0,0.0,5.214155292229853,0.009996395740454593
2018-10-01 00:00:00+00:00,1000000.0,0.0,0.0,5.298061557063276,0.009996395740454593
2018-10-02 00:00:00+00:00,1000000.0,0.0,0.0,5.378867758360704,0.009996395740454593
2018-10-03 00:00:00+00:00,1000000.0,0.0,0.0,5.505151936214532,0.009996395740454593
2018-10-04 00:00:00+00:00,1000000.0,0.0,0.0,5.66441543830452,0.009996395740454593
2018-10-05 00:00:00+00:00,1000000.0,0.0,0.0,5.776658151175209,0.009996395740454593
2018-10-08 00:00:00+00:00,1000000.0,0.0,0.0,5.870751573003518,0.009996395740454593
2018-10-09 00:00:00+00:00,1000000.0,0.0,0.0,5.875413687520301,0.009996395740454593
2018-10-10 00:00:00+00:00,1000000.0,0.0,0.0,5.746086966203845,0.009996395740454593
2018-10-11 00:00:00+00:00,1000000.0,0.0,0.0,5.420609309631471,0.009996395740454593
2018-10-12 00:00:00+00:00,1000000.0,0.0,0.0,5.190872193377536,0.009996395740454593
2018-10-15 00:00:00+00:00,1000000.0,0.0,0.0,4.926705442706659,0.009996395740454593
2018-10-16 00:00:00+00:00,1000000.0,0.0,0.0,4.604133684834899,0.009996395740454593
2018-10-17 00:00:00+00:00,1000000.0,0.0,0.0,4.5335096901536165,0.009996395740454593
2018-10-18 00:00:00+00:00,1000000.0,0.0,0.0,4.4159019857582145,0.009996395740454593
2018-10-19 00:00:00+00:00,1000000.0,0.0,0.0,4.25774302766189,0.009996395740454593
2018-10-22 00:00:00+00:00,1000000.0,0.0,0.0,4.026707989396821,0.009996395740454593
2018-10-23 00:00:00+00:00,1000000.0,0.0,0.0,3.8787461499156484,0.009996395740454593
2018-10-24 00:00:00+00:00,1000000.0,0.0,0.0,3.76774053090708,0.009996395740454593
2018-10-25 00:00:00+00:00,1000000.0,0.0,0.0,3.626002617391057,0.009996395740454593
2018-10-26 00:00:00+00:00,1000000.0,0.0,0.0,3.627587075252608,0.009996395740454593
2018-10-29 00:00:00+00:00,1000000.0,0.0,0.0,3.587182869216847,0.009996395740454593
2018-10-30 00:00:00+00:00,1000000.0,0.0,0.0,3.605912622620999,0.009996395740454593
2018-10-31 00:00:00+00:00,1000000.0,0.0,0.0,3.664732147725454,0.009996395740454593
2018-11-01 00:00:00+00:00,1000000.0,0.0,0.0,3.681381635257221,0.009996395740454593
2018-11-02 00:00:00+00:00,1000000.0,0.0,0.0,3.667443550764454,0.009996395740454593
2018-11-05 00:00:00+00:00,1000000.0,0.0,0.0,3.6455991368404765,0.009996395740454593
2018-11-06 00:00:00+00:00,1000000.0,0.0,0.0,3.580390763269537,0.009996395740454593
2018-11-07 00:00:00+00:00,1000000.0,0.0,0.0,3.5190665545070248,0.009996395740454593
2018-11-08 00:00:00+00:00,1000000.0,0.0,0.0,3.4424096685895496,0.009996395740454593
2018-11-09 00:00:00+00:00,1000000.0,0.0,0.0,3.358379286056686,0.009996395740454593
2018-11-12 00:00:00+00:00,1000000.0,0.0,0.0,3.3388638547587117,0.009996395740454593
2018-11-13 00:00:00+00:00,1000000.0,0.0,0.0,3.368876636616771,0.009996395740454593
2018-11-14 00:00:00+00:00,1000000.0,0.0,0.0,3.3662223550590302,0.009996395740454593
2018-11-15 00:00:00+00:00,1000000.0,0.0,0.0,3.2817413616958446,0.009996395740454593
2018-11-16 00:00:00+00:00,1000000.0,0.0,0.0,3.2669019320290147,0.009996395740454593
2018-11-19 00:00:00+00:00,1000000.0,0.0,0.0,3.1869441778315335,0.009996395740454593
2018-11-20 00:00:00+00:00,1000000.0,0.0,0.0,3.1294953910733447,0.009996395740454593
2018-11-21 00:00:00+00:00,1000000.0,0.0,0.0,3.075873323602522,0.009996395740454593
2018-11-23 00:00:00+00:00,1000000.0,0.0,0.0,2.9465600280426636,0.009996395740454593
2018-11-26 00:00:00+00:00,1000000.0,0.0,0.0,2.894121335882394,0.009996395740454593
2018-11-27 00:00:00+00:00,1000000.0,0.0,0.0,2.8812212211543944,0.009996395740454593
2018-11-28 00:00:00+00:00,1000000.0,0.0,0.0,2.9912052358135828,0.009996395740454593
2018-11-29 00:00:00+00:00,1000000.0,0.0,0.0,3.109629428702765,0.009996395740454593
2018-11-30 00:00:00+00:00,1000000.0,0.0,0.0,3.413766859747689,0.009996395740454593
2018-12-03 00:00:00+00:00,1000000.0,0.0,0.0,3.8185185931221737,0.009996395740454593
2018-12-04 00:00:00+00:00,1000000.0,0.0,0.0,4.3411499744098725,0.009996395740454593
2018-12-06 00:00:00+00:00,1000000.0,0.0,0.0,5.069376643363008,0.009996395740454593
2018-12-07 00:00:00+00:00,1000000.0,0.0,0.0,5.889187654308578,0.009996395740454593
2018-12-10 00:00:00+00:00,1000000.0,0.0,0.0,5.710280897130407,0.009996395740454593
2018-12-11 00:00:00+00:00,1000000.0,0.0,0.0,5.521295482321111,0.009996395740454593
2018-12-12 00:00:00+00:00,1000000.0,0.0,0.0,5.26274386957516,0.009996395740454593
2018-12-13 00:00:00+00:00,1000000.0,0.0,0.0,5.138241355720609,0.009996395740454593
2018-12-14 00:00:00+00:00,1000000.0,0.0,0.0,4.170114998139996,0.009996395740454593
2018-12-17 00:00:00+00:00,1000000.0,0.0,0.0,2.9308642794415416,0.009996395740454593
2018-12-18 00:00:00+00:00,1000000.0,0.0,0.0,2.1502689557446995,0.009996395740454593
2018-12-19 00:00:00+00:00,1000000.0,0.0,0.0,1.971640238873797,0.009996395740454593
2018-12-20 00:00:00+00:00,1000000.0,0.0,0.0,1.580023933291176,0.009996395740454593
2018-12-21 00:00:00+00:00,1000000.0,0.0,0.0,1.593502779441454,0.009996395740454593
2018-12-24 00:00:00+00:00,1000000.0,0.0,0.0,1.9192198567528815,0.009996395740454593
2018-12-26 00:00:00+00:00,1000000.0,0.0,0.0,2.0430162898262845,0.009996395740454593
2018-12-27 00:00:00+00:00,1000000.0,0.0,0.0,2.181296923615405,0.009996395740454593
2018-12-28 00:00:00+00:00,1000000.0,0.0,0.0,1.966213521942811,0.009996395740454593
2018-12-31 00:00:00+00:00,1000000.0,0.0,0.0,1.9595156214900609,0.009996395740454593
2019-01-02 00:00:00+00:00,1000000.0,0.0,0.0,2.142955358321093,0.009996395740454593
2019-01-03 00:00:00+00:00,1000000.0,0.0,0.0,2.19705588957184,0.009996395740454593
2019-01-04 00:00:00+00:00,1000000.0,0.0,0.0,2.2062444827513876,0.009996395740454593
2019-01-07 00:00:00+00:00,1000000.0,0.0,0.0,2.1786448832211995,0.009996395740454593
2019-01-08 00:00:00+00:00,1000000.0,0.0,0.0,2.1903778697637364,0.009996395740454593
2019-01-09 00:00:00+00:00,1000000.0,0.0,0.0,2.3040267414259232,0.009996395740454593
2019-01-10 00:00:00+00:00,1000000.0,0.0,0.0,2.3578164059027635,0.009996395740454593
2019-01-11 00:00:00+00:00,1000000.0,0.0,0.0,2.36661554853717,0.009996395740454593
2019-01-14 00:00:00+00:00,1000000.0,0.0,0.0,2.3726046090967414,0.009996395740454593
2019-01-15 00:00:00+00:00,1000000.0,0.0,0.0,2.3953117603097205,0.009996395740454593
2019-01-16 00:00:00+00:00,1000000.0,0.0,0.0,2.424434425684028,0.009996395740454593
2019-01-17 00:00:00+00:00,1000000.0,0.0,0.0,2.5024638098040866,0.009996395740454593
2019-01-18 00:00:00+00:00,1000000.0,0.0,0.0,2.508501417805786,0.009996395740454593
2019-01-22 00:00:00+00:00,1000000.0,0.0,0.0,2.47726156881587,0.009996395740454593
2019-01-23 00:00:00+00:00,1000000.0,0.0,0.0,2.5447594868376577,0.009996395740454593
2019-01-24 00:00:00+00:00,1000000.0,0.0,0.0,2.5092923216131195,0.009996395740454593
2019-01-25 00:00:00+00:00,1000000.0,0.0,0.0,2.47411061747367,0.009996395740454593
2019-01-28 00:00:00+00:00,1000000.0,0.0,0.0,2.3819085321403226,0.009996395740454593
2019-01-29 00:00:00+00:00,1000000.0,0.0,0.0,2.3822915716017543,0.009996395740454593
2019-01-30 00:00:00+00:00,1000000.0,0.0,0.0,2.549688300213819,0.009996395740454593
2019-01-31 00:00:00+00:00,1000000.0,0.0,0.0,3.097928463272871,0.28238226275290607
2019-02-01 00:00:00+00:00,1000000.0,0.0,0.0,3.4445436496276405,0.18586056496338754
2019-02-04 00:00:00+00:00,1000000.0,0.0,0.0,3.6860245842767596,0.057328493079357494
2019-02-05 00:00:00+00:00,1000000.0,0.0,0.0,3.7474456479198537,0.04055605754443741
2019-02-06 00:00:00+00:00,1000000.0,0.0,0.0,3.785956974455948,0.029727043273079908
2019-02-07 00:00:00+00:00,1000000.0,0.0,0.0,3.7930562601532865,0.022735360410736268
2019-02-08 00:00:00+00:00,1000000.0,0.0,0.0,3.9230022041767434,0.018221225696103387
2019-02-11 00:00:00+00:00,1000000.0,0.0,0.0,3.9645326222504345,0.012210027168486997
2019-02-12 00:00:00+00:00,1000000.0,0.0,0.0,4.11939045567346,0.01142561252151063
2019-02-13 00:00:00+00:00,1000000.0,0.0,0.0,4.186853479140137,0.010919160289866418
2019-02-14 00:00:00+00:00,1000000.0,0.0,0.0,4.30808234811528,0.010592172689716305
2019-02-15 00:00:00+00:00,1000000.0,0.0,0.0,4.303314906064492,0.010381055265463263
2019-02-19 00:00:00+00:00,1000000.0,0.0,0.0,4.5843353479230045,0.010063237468624045
2019-02-20 00:00:00+00:00,1000000.0,0.0,0.0,4.685884064721654,0.01003955166892796
2019-02-21 00:00:00+00:00,1000000.0,0.0,0.0,4.594640638396461,0.010024259085903667
2019-02-22 00:00:00+00:00,1000000.0,0.0,0.0,4.630436437358065,0.010014385528812257
2019-02-25 00:00:00+00:00,1000000.0,0.0,0.0,4.592079877035533,0.010001237513610624
2019-02-26 00:00:00+00:00,1000000.0,0.0,0.0,4.561086182856732,0.009999521799904706
2019-02-27 00:00:00+00:00,1000000.0,0.0,0.0,4.519700789323382,0.009998414060473049
2019-02-28 00:00:00+00:00,1000000.0,0.0,0.0,4.464289095207681,0.009997698855690214
2019-03-01 00:00:00+00:00,1000000.0,0.0,0.0,4.4407112357586564,0.00999723708835868
2019-03-04 00:00:00+00:00,1000000.0,0.0,0.0,4.390973175515547,0.009996622180900468
2019-03-05 00:00:00+00:00,1000000.0,0.0,0.0,4.277640800583382,0.009996541940260511
2019-03-06 00:00:00+00:00,1000000.0,0.0,0.0,4.083516678699371,0.009996490133411506
2019-03-07 00:00:00+00:00,1000000.0,0.0,0.0,3.9467149979570024,0.009996456684655297
2019-03-08 00:00:00+00:00,1000000.0,0.0,0.0,3.630182014867592,0.009996435088682691
2019-03-11 00:00:00+00:00,1000000.0,0.0,0.0,3.2910602263033315,0.009996406330640022
2019-03-12 00:00:00+00:00,1000000.0,0.0,0.0,3.0367563634198453,0.009996402577939162
2019-03-13 00:00:00+00:00,1000000.0,0.0,0.0,3.102297560211795,0.009996400155032179
2019-03-14 00:00:00+00:00,1000000.0,0.0,0.0,4.030123317677994,0.009996398590697992
2019-03-15 00:00:00+00:00,1000000.0,0.0,0.0,4.385332124030363,0.009996397580695766
2019-03-18 00:00:00+00:00,1000000.0,0.0,0.0,3.9894136446002495,0.009996396235737257
2019-03-19 00:00:00+00:00,1000000.0,0.0,0.0,3.325944717144055,0.009996396060230636
2019-03-20 00:00:00+00:00,1000000.0,0.0,0.0,2.7878158431776705,0.009996395946915922
2019-03-21 00:00:00+00:00,1000000.0,0.0,0.0,2.5256266481893683,0.009996395873755011
2019-03-22 00:00:00+00:00,1000000.0,0.0,0.0,2.4792246292363482,0.009996395826519145
2019-03-25 00:00:00+00:00,1000000.0,0.0,0.0,2.4806397380285197,0.009996395763618014
2019-03-26 00:00:00+00:00,1000000.0,0.0,0.0,2.5361845277466397,0.009996395755409906
2019-03-27 00:00:00+00:00,1000000.0,0.0,0.0,2.576894108092807,0.009996395750110394
2019-03-28 00:00:00+00:00,1000000.0,0.0,0.0,2.5675791687005862,0.009996395746688798
2019-03-29 00:00:00+00:00,1000000.0,0.0,0.0,2.52528159813434,0.009996395744479667
2019-04-01 00:00:00+00:00,1000000.0,0.0,0.0,2.391613056629993,0.009996395741537902
2019-04-02 00:00:00+00:00,1000000.0,0.0,0.0,2.3022552514430075,0.009996395741154025
2019-04-03 00:00:00+00:00,1000000.0,0.0,0.0,2.273973795689619,0.009996395740906177
2019-04-04 00:00:00+00:00,1000000.0,0.0,0.0,2.4332077959716485,0.009996395740746155
2019-04-05 00:00:00+00:00,1000000.0,0.0,0.0,2.5320002009060003,0.009996395740642839
2019-04-08 00:00:00+00:00,1000000.0,0.0,0.0,2.5575341666871023,0.009996395740505258
2019-04-09 00:00:00+00:00,1000000.0,0.0,0.0,2.5535324756889732,0.009996395740487305
2019-04-10 00:00:00+00:00,1000000.0,0.0,0.0,2.531166455570913,0.009996395740475714
2019-04-11 00:00:00+00:00,1000000.0,0.0,0.0,2.529672864155648,0.009996395740468228
2019-04-12 00:00:00+00:00,1000000.0,0.0,0.0,2.5392890896030624,0.009996395740463397
2019-04-15 00:00:00+00:00,1000000.0,0.0,0.0,2.555132087235238,0.009996395740456963
2019-04-16 00:00:00+00:00,1000000.0,0.0,0.0,2.61080710572426,0.009996395740456123
2019-04-17 00:00:00+00:00,1000000.0,0.0,0.0,2.6793870386100984,0.00999639574045558
2019-04-18 00:00:00+00:00,1000000.0,0.0,0.0,2.7650024447289683,0.009996395740455232
2019-04-22 00:00:00+00:00,1000000.0,0.0,0.0,2.9295157236206504,0.009996395740454704
2019-04-23 00:00:00+00:00,1000000.0,0.0,0.0,3.1434510292065116,0.009996395740454665
2019-04-24 00:00:00+00:00,1000000.0,0.0,0.0,3.198695446492423,0.00999639574045464
2019-04-25 00:00:00+00:00,1000000.0,0.0,0.0,3.270676459875806,0.009996395740454623
2019-04-26 00:00:00+00:00,1000000.0,0.0,0.0,3.22801119364758,0.009996395740454612
2019-04-29 00:00:00+00:00,1000000.0,0.0,0.0,3.323001859902611,0.009996395740454599
2019-04-30 00:00:00+00:00,1000000.0,0.0,0.0,3.2984907856540637,0.009996395740454597
2019-05-01 00:00:00+00:00,1000000.0,0.0,0.0,3.3386632538019168,0.009996395740454595
2019-05-02 00:00:00+00:00,1000000.0,0.0,0.0,3.3659517581220806,0.009996395740454595
2019-05-03 00:00:00+00:00,1000000.0,0.0,0.0,3.4950368509796093,0.009996395740454595
2019-05-06 00:00:00+00:00,1000000.0,0.0,0.0,3.5098051138568924,0.009996395740454593
2019-05-07 00:00:00+00:00,1000000.0,0.0,0.0,3.5190306622364567,0.009996395740454593
2019-05-08 00:00:00+00:00,1000000.0,0.0,0.0,3.520975633624705,0.009996395740454593
2019-05-09 00:00:00+00:00,1000000.0,0.0,0.0,3.494134121322601,0.009996395740454593
2019-05-10 00:00:00+00:00,1000000.0,0.0,0.0,3.3421228038293638,0.009996395740454593
2019-05-13 00:00:00+00:00,1000000.0,0.0,0.0,3.2358101299542024,0.009996395740454593
2019-05-14 00:00:00+00:00,1000000.0,0.0,0.0,1.9513882220262584,0.009996395740454593
2019-05-15 00:00:00+00:00,1000000.0,0.0,0.0,1.353663575913329,0.009996395740454593
2019-05-16 00:00:00+00:00,1000000.0,0.0,0.0,1.0958238370457156,0.009996395740454593
2019-05-17 00:00:00+00:00,1000000.0,0.0,0.0,1.1754093405870907,0.009996395740454593
2019-05-20 00:00:00+00:00,1000000.0,0.0,0.0,0.8991625843772795,0.009996395740454593
2019-05-21 00:00:00+00:00,1000000.0,0.0,0.0,0.1284228689770046,0.009996395740454593
2019-05-22 00:00:00+00:00,1000000.0,0.0,0.0,0.1508783965644076,0.009996395740454593
2019-05-23 00:00:00+00:00,1000000.0,0.0,0.0,-0.526224083379943,0.28238226275290607
2019-05-24 00:00:00+00:00,1000000.0,0.0,0.0,-1.2715505118024764,0.18586056496338754
2019-05-28 00:00:00+00:00,1000000.0,0.0,0.0,-2.1428633117459484,0.04055605754443741
2019-05-29 00:00:00+00:00,1000000.0,0.0,0.0,0.8152844391839853,0.029727043273079908
2019-05-30 00:00:00+00:00,1000000.0,0.0,0.0,1.4555305790868744,0.022735360410736268
2019-05-31 00:00:00+00:00,1000000.0,0.0,0.0,1.7516964094818066,0.018221225696103387
2019-06-03 00:00:00+00:00,1000000.0,0.0,0.0,1.5693821324999626,0.012210027168486997
2019-06-04 00:00:00+00:00,1000000.0,0.0,0.0,2.0830795935745634,0.01142561252151063
2019-06-05 00:00:00+00:00,1000000.0,0.0,0.0,4.250415943185934,0.010919160289866418
2019-06-06 00:00:00+00:00,1000000.0,0.0,0.0,5.56359509019433,0.010592172689716305
2019-06-07 00:00:00+00:00,1000000.0,0.0,0.0,6.861979973653666,0.010381055265463263
2019-06-10 00:00:00+00:00,1000000.0,0.0,0.0,6.787725753822925,0.010099923037461676
2019-06-11 00:00:00+00:00,1000000.0,0.0,0.0,6.598890576996132,0.010063237468624045
2019-06-12 00:00:00+00:00,1000000.0,0.0,0.0,6.407488449957696,0.01003955166892796
2019-06-13 00:00:00+00:00,1000000.0,0.0,0.0,6.466713367355203,0.010024259085903667
2019-06-14 00:00:00+00:00,1000000.0,0.0,0.0,6.302861086145822,0.010014385528812257
2019-06-17 00:00:00+00:00,1000000.0,0.0,0.0,6.329494811042851,0.010001237513610624
2019-06-18 00:00:00+00:00,1000000.0,0.0,0.0,6.38078080467722,0.009999521799904706
2019-06-19 00:00:00+00:00,1000000.0,0.0,0.0,6.1234858175666185,0.009998414060473049
2019-06-20 00:00:00+00:00,1000000.0,0.0,0.0,5.854242473072892,0.009997698855690214
2019-06-21 00:00:00+00:00,1000000.0,0.0,0.0,5.60242271377774,0.00999723708835868
2019-06-24 00:00:00+00:00,1000000.0,0.0,0.0,5.432951071042272,0.009996622180900468
