date,quarter,equity,returns,spread
2020-07-01 00:00:00+00:00,1,1000000.0,0.0,2.352582861484354
2020-07-02 00:00:00+00:00,1,1000000.0,0.0,2.3643383173833343
2020-07-06 00:00:00+00:00,1,1000000.0,0.0,2.5315117933001456
2020-07-07 00:00:00+00:00,1,1000000.0,0.0,2.68145981120463
2020-07-08 00:00:00+00:00,1,1000000.0,0.0,2.9219679458125367
2020-07-09 00:00:00+00:00,1,1000000.0,0.0,2.9619072671858384
2020-07-10 00:00:00+00:00,1,1000000.0,0.0,2.9487569476138518
2020-07-13 00:00:00+00:00,1,1000000.0,0.0,2.8882081291371136
2020-07-14 00:00:00+00:00,1,1000000.0,0.0,2.769598172398449
2020-07-15 00:00:00+00:00,1,1000000.0,0.0,2.443297446053908
2020-07-16 00:00:00+00:00,1,1000000.0,0.0,2.1530600708024092
2020-07-17 00:00:00+00:00,1,1000000.0,0.0,2.27970791773565
2020-07-20 00:00:00+00:00,1,1000000.0,0.0,2.518472097442152
2020-07-21 00:00:00+00:00,1,1000000.0,0.0,2.6651279939442007
2020-07-22 00:00:00+00:00,1,1000000.0,0.0,2.8600074836825446
2020-07-23 00:00:00+00:00,1,1000000.0,0.0,3.0365945276084823
2020-07-24 00:00:00+00:00,1,1000000.0,0.0,3.017061183777204
2020-07-27 00:00:00+00:00,1,1000000.0,0.0,3.0259241813140676
2020-07-28 00:00:00+00:00,1,1000000.0,0.0,3.044391610203794
2020-07-29 00:00:00+00:00,1,1000000.0,0.0,3.051794331558723
2020-07-30 00:00:00+00:00,1,1000000.0,0.0,2.9587153286005203
2020-07-31 00:00:00+00:00,1,1000000.0,0.0,2.820012932049782
2020-08-03 00:00:00+00:00,1,1000000.0,0.0,2.6596048326897987
2020-08-04 00:00:00+00:00,1,1000000.0,0.0,2.465098520377032
2020-08-05 00:00:00+00:00,1,1000000.0,0.0,2.2881300552111634
2020-08-06 00:00:00+00:00,1,1000000.0,0.0,2.105602484934594
2020-08-07 00:00:00+00:00,1,1000000.0,0.0,2.005584378002298
2020-08-10 00:00:00+00:00,1,1000000.0,0.0,1.996740337597898
2020-08-11 00:00:00+00:00,1,1000000.0,0.0,2.1683233097084824
2020-08-12 00:00:00+00:00,1,1000000.0,0.0,2.150258955238663
2020-08-13 00:00:00+00:00,1,1000000.0,0.0,2.2156088014844344
2020-08-14 00:00:00+00:00,1,1000000.0,0.0,2.2561361118903376
2020-08-17 00:00:00+00:00,1,1000000.0,0.0,2.411220923112547
2020-08-18 00:00:00+00:00,1,1000000.0,0.0,2.30654606491474
2020-08-19 00:00:00+00:00,1,1000000.0,0.0,2.148940633496794
2020-08-20 00:00:00+00:00,1,1000000.0,0.0,2.157729993851206
2020-08-21 00:00:00+00:00,1,1000000.0,0.0,1.9604531846174256
2020-08-24 00:00:00+00:00,1,1000000.0,0.0,1.9562711108058384
2020-08-25 00:00:00+00:00,1,1000000.0,0.0,1.993720459970581
2020-08-26 00:00:00+00:00,1,1000000.0,0.0,2.1237961007308503
2020-08-27 00:00:00+00:00,1,1000000.0,0.0,2.289743055139735
2020-08-28 00:00:00+00:00,1,1000000.0,0.0,2.441985726005712
