ts_event,equity,returns,position,spread,lambda
2018-05-25 00:00:00+00:00,985630.1064028126,0.009904827488476457,-1.0,3.8292318619860257,0.03745268096239001
2018-05-29 00:00:00+00:00,986502.2467551355,0.0008848556336269271,-1.0,3.8275706355594687,0.03745268096239001
2018-05-30 00:00:00+00:00,968949.0112259926,-0.01779340654000545,-1.0,3.8610712844252957,0.03745268096239001
2018-05-31 00:00:00+00:00,968948.0376044316,-1.0048222864970375e-06,-1.0,3.8611175601264307,0.03745268096239001
2018-06-01 00:00:00+00:00,965367.3071796484,-0.0036954824054713743,-1.0,3.8678792152169734,0.03745268096239001
2018-06-04 00:00:00+00:00,969955.2188243383,0.004752503643502892,-1.0,3.8593507749228118,0.03745268096239001
2018-06-05 00:00:00+00:00,971675.9065657883,0.001773986786251475,-1.0,3.856053169105933,0.03745268096239001
2018-06-06 00:00:00+00:00,963621.1841288947,-0.008289515446937,-1.0,3.8711774473094596,0.03745268096239001
2018-06-07 00:00:00+00:00,959638.5666570844,-0.0041329700274393266,-1.0,3.878342631281425,0.03745268096239001
2018-06-08 00:00:00+00:00,955400.2782311979,-0.004416546576124676,-1.0,3.8861917343040515,0.03745268096239001
2018-06-11 00:00:00+00:00,958669.2089358736,0.00342152999026517,-1.0,3.8800979361684593,0.03745268096239001
2018-06-12 00:00:00+00:00,963043.6167479188,0.004563000220796491,-1.0,3.872014630227165,0.03745268096239001
2018-06-13 00:00:00+00:00,968811.6035272314,0.0059893307831584966,-1.0,3.8612249915361234,0.03745268096239001
2018-06-14 00:00:00+00:00,965930.4637795329,-0.0029738906276605705,-1.0,3.8666550898802763,0.03745268096239001
2018-06-15 00:00:00+00:00,972913.5332244952,0.007229370753706914,-1.0,3.853636263437066,0.03745268096239001
2018-06-18 00:00:00+00:00,973171.7808037763,0.00026543733894336994,-1.0,3.8530376925872005,0.03745268096239001
2018-06-19 00:00:00+00:00,973364.1634014166,0.00019768616541817284,-1.0,3.852693305953795,0.03745268096239001
2018-06-20 00:00:00+00:00,974154.3954389265,0.0008118565149845313,-1.0,3.8511965869017546,0.03745268096239001
2018-06-21 00:00:00+00:00,977647.270922517,0.003585546089967326,-1.0,3.844664260914341,0.03745268096239001
2018-06-22 00:00:00+00:00,968527.9206386465,-0.009327853260681111,-1.0,3.8618601588561043,0.03745268096239001
2018-06-25 00:00:00+00:00,978508.2065010364,0.01030459282558314,-1.0,3.843007629141827,0.03745268096239001
2018-06-26 00:00:00+00:00,973391.9655418977,-0.00522861323507286,-1.0,3.852690111982112,0.03745268096239001
2018-06-27 00:00:00+00:00,966792.5827736409,-0.0067797793713890745,-1.0,3.8650612786026928,0.03745268096239001
2018-06-28 00:00:00+00:00,965132.6821119993,-0.001716914973509116,-1.0,3.8681994355558302,0.03745268096239001
2018-06-29 00:00:00+00:00,960747.1744231645,-0.00454394278643429,-1.0,3.876325212199368,0.03745268096239001
2018-07-02 00:00:00+00:00,965400.3970159896,0.004843337265726538,-1.0,3.86779143974123,0.03745268096239001
2018-07-03 00:00:00+00:00,962808.6474407917,-0.0026846369477461518,-1.0,3.8726023684185327,0.03745268096239001
2018-07-05 00:00:00+00:00,962281.6064389453,-0.0005473995307866637,-1.0,3.8736387330112265,0.03745268096239001
2018-07-06 00:00:00+00:00,962230.7358203378,-5.286458586250372e-05,-1.0,3.873720120132022,0.03745268096239001
2018-07-09 00:00:00+00:00,959266.2945482099,-0.0030808008534466635,-1.0,3.879093686006792,0.03745268096239001
2018-07-10 00:00:00+00:00,955830.1018641563,-0.0035821050980133933,-1.0,3.885366448342268,0.03745268096239001
2018-07-11 00:00:00+00:00,960410.5687758363,0.004792135027706974,-1.0,3.8771388733858805,0.03745268096239001
2018-07-12 00:00:00+00:00,960005.9706581539,-0.00042127620294526264,-1.0,3.877846244793849,0.03745268096239001
2018-07-13 00:00:00+00:00,955791.9341259825,-0.00438959408688093,-1.0,3.8856533034633474,0.03745268096239001
2018-07-16 00:00:00+00:00,961196.4867390469,0.00565452837599699,-1.0,3.8757370043185415,0.03745268096239001
2018-07-17 00:00:00+00:00,961184.5181377102,-1.2451773910771725e-05,-1.0,3.875851195186563,0.03745268096239001
2018-07-18 00:00:00+00:00,961616.7086018459,0.00044964359702036376,-1.0,3.8750776011380146,0.03745268096239001
2018-07-19 00:00:00+00:00,963169.4754333984,0.0016147461017084004,-1.0,3.8721671157028403,0.03745268096239001
2018-07-20 00:00:00+00:00,967332.6413469624,0.004322360726486616,-1.0,3.864317487443526,0.03745268096239001
2018-07-23 00:00:00+00:00,967319.489330037,-1.3596167815736213e-05,-1.0,3.864392861297278,0.03745268096239001
2018-07-24 00:00:00+00:00,957612.2060674977,-0.010035240031463178,-1.0,3.8823095941788983,0.03745268096239001
2018-07-25 00:00:00+00:00,954610.3608847294,-0.0031347190060322973,-1.0,3.8877659814198626,0.03745268096239001
2018-07-26 00:00:00+00:00,949606.197212062,-0.005242100733151085,-1.0,3.896975366887154,0.03745268096239001
2018-07-27 00:00:00+00:00,965338.2167265649,0.01656688800124769,-1.0,3.867804918060271,0.03745268096239001
2018-07-30 00:00:00+00:00,967678.6389704226,0.002424458291720747,-1.0,3.846201199015803,0.03745268096239001
2018-07-31 00:00:00+00:00,968540.9677585581,0.0008911313667655605,-1.0,3.775200239079936,0.03745268096239001
2018-08-01 00:00:00+00:00,974972.2198228898,0.0066401445869813495,-1.0,3.7434430137108374,0.03745268096239001
2018-08-02 00:00:00+00:00,977512.2300549331,0.0026052129285332316,-1.0,3.7787530040957655,0.03745268096239001
2018-08-03 00:00:00+00:00,976248.958292895,-0.0012923334595692205,-1.0,3.633145951071024,0.03745268096239001
2018-08-06 00:00:00+00:00,976194.7472215492,-5.552996588148396e-05,-1.0,3.4405155576842996,0.03745268096239001
2018-08-07 00:00:00+00:00,969726.9599711242,-0.006625509171027215,-1.0,3.407277059248947,0.03745268096239001
2018-08-08 00:00:00+00:00,972683.6418192006,0.003048983858471303,-1.0,3.297173671507702,0.03745268096239001
2018-08-09 00:00:00+00:00,974412.4036757435,0.0017773115350327203,-1.0,3.2023271446490837,0.03745268096239001
2018-08-10 00:00:00+00:00,980591.3547871737,0.0063412073657124375,-1.0,3.0313943219862196,0.03745268096239001
2018-08-13 00:00:00+00:00,984876.3046543823,0.004369761008283216,-1.0,2.869493376235879,0.03745268096239001
2018-08-14 00:00:00+00:00,988345.4822777634,0.0035224500853419972,-1.0,2.608373502388932,0.03745268096239001
2018-08-15 00:00:00+00:00,993575.957560523,0.005292152771018136,-1.0,2.303289490293736,0.03745268096239001
2018-08-16 00:00:00+00:00,987479.8883854668,-0.00613548378326661,-1.0,1.7442765067190464,0.03745268096239001
2018-08-17 00:00:00+00:00,985907.1837344983,-0.0015926447408866297,-1.0,1.4657589139458205,0.03745268096239001
2018-08-20 00:00:00+00:00,982233.5500151265,-0.003726145604758229,-1.0,1.2844620912118105,0.03745268096239001
2018-08-21 00:00:00+00:00,983570.8657709124,0.0013615048638537278,-1.0,1.2072177100435604,0.03745268096239001
2018-08-22 00:00:00+00:00,975373.4479393973,-0.008334343885928372,-1.0,1.302816766817262,0.03745268096239001
2018-08-23 00:00:00+00:00,980897.3127779153,0.005663333208616504,-1.0,1.4601163377279578,0.03745268096239001
2018-08-24 00:00:00+00:00,977639.0623619738,-0.003321703886326343,-1.0,1.462349136389768,0.03745268096239001
2018-08-27 00:00:00+00:00,973140.7135591344,-0.004601236771341158,-1.0,1.4857084808504553,0.03745268096239001
2018-08-28 00:00:00+00:00,974037.1058051724,0.0009211332272385537,-1.0,1.5157144207532123,0.03745268096239001
2018-08-29 00:00:00+00:00,969696.9712450571,-0.004455820557808814,-1.0,1.5463396990659746,0.03745268096239001
2018-08-30 00:00:00+00:00,972805.9502579144,0.0032061346018906166,-1.0,1.5971099871586967,0.03745268096239001
2018-08-31 00:00:00+00:00,973348.824798905,0.0005580501854935766,-1.0,1.640782630915247,0.03745268096239001
2018-09-04 00:00:00+00:00,972817.1550317178,-0.0005462273684843184,-1.0,1.736023026096852,0.03745268096239001
2018-09-05 00:00:00+00:00,966840.2931851012,-0.006143869704293751,-1.0,1.8623052503231095,0.03745268096239001
2018-09-06 00:00:00+00:00,970443.8527455467,0.0037271507878246716,-1.0,2.006088312571286,0.03745268096239001
2018-09-07 00:00:00+00:00,960414.4041652072,-0.010334908662633677,-1.0,2.2456910364230622,0.03745268096239001
2018-09-10 00:00:00+00:00,961899.2162006943,0.0015460118351491713,-1.0,2.5608297075229114,0.03745268096239001
2018-09-11 00:00:00+00:00,953198.4175532536,-0.009045436882469992,-1.0,2.83003755055986,0.03745268096239001
2018-09-12 00:00:00+00:00,952802.7622752113,-0.0004150817613167129,-1.0,3.075551286562309,0.03745268096239001
2018-09-13 00:00:00+00:00,959031.505486674,0.006537285005963921,-1.0,3.2511665924747097,0.03745268096239001
2018-09-14 00:00:00+00:00,955465.979218952,-0.0037178405999421676,-1.0,3.3492745636898538,0.03745268096239001
2018-09-17 00:00:00+00:00,952215.5931240759,-0.003401885745354466,-1.0,3.429693928724636,0.03745268096239001
2018-09-18 00:00:00+00:00,952028.7080163235,-0.00019626343981540934,-1.0,3.53280589933363,0.03745268096239001
2018-09-19 00:00:00+00:00,944339.6816798416,-0.008076464786973709,-1.0,3.6301643846908265,0.03745268096239001
2018-09-20 00:00:00+00:00,944187.1747210331,-0.0001614958703601543,-1.0,3.6853373196600363,0.03745268096239001
2018-09-21 00:00:00+00:00,942502.6025776211,-0.0017841506308425353,-1.0,3.729292998805458,0.03745268096239001
2018-09-24 00:00:00+00:00,933668.5381859795,-0.009372986734977322,-1.0,3.755637862295652,0.03745268096239001
2018-09-25 00:00:00+00:00,934717.2275967983,0.0011231924049367147,-1.0,3.6918008840174914,0.03745268096239001
2018-09-26 00:00:00+00:00,937567.7492363467,0.0030496085397689553,-1.0,3.6184385647890283,0.03745268096239001
2018-09-27 00:00:00+00:00,940240.0139167414,0.002850209686255998,-1.0,3.5747204268619104,0.03745268096239001
2018-09-28 00:00:00+00:00,943868.3794044076,0.0038589779566513024,-1.0,3.5248389053088616,0.03745268096239001
2018-10-01 00:00:00+00:00,940399.860711546,-0.0036747906472406897,-1.0,3.4988716530541493,0.03745268096239001
2018-10-02 00:00:00+00:00,935696.1870881686,-0.005001780433929946,-1.0,3.38146618287882,0.03745268096239001
2018-10-03 00:00:00+00:00,939408.4081337696,0.003967335869085113,-1.0,3.238667287705871,0.03745268096239001
2018-10-04 00:00:00+00:00,941529.275021589,0.002257662236633254,-1.0,3.1256740560064555,0.03745268096239001
2018-10-05 00:00:00+00:00,942830.0555912816,0.001381561470473429,-1.0,3.0001574898756465,0.03745268096239001
2018-10-08 00:00:00+00:00,936675.3563735666,-0.006527898830988413,-1.0,2.89960834928398,0.03745268096239001
2018-10-09 00:00:00+00:00,935199.5544004446,-0.0015755746781207695,-1.0,2.783465506149736,0.03745268096239001
2018-10-10 00:00:00+00:00,948326.6427743877,0.014036670903205121,-1.0,2.5812439780143697,0.03745268096239001
2018-10-11 00:00:00+00:00,961969.7771704013,0.014386534956035554,-1.0,2.5393832173066304,0.03745268096239001
2018-10-12 00:00:00+00:00,966146.4097919322,0.004341750355002129,-1.0,2.548300841129408,0.03745268096239001
2018-10-15 00:00:00+00:00,968312.7547054848,0.0022422532357380207,-1.0,2.5473687384845776,0.03745268096239001
2018-10-16 00:00:00+00:00,964896.4998408471,-0.0035280490193241375,-1.0,2.5390807957349164,0.03745268096239001
2018-10-17 00:00:00+00:00,964615.8427139589,-0.00029086759764851417,-1.0,2.546322024800989,0.03745268096239001
2018-10-18 00:00:00+00:00,961709.1627599427,-0.0030133031465026023,-1.0,2.5697973326297614,0.03745268096239001
2018-10-19 00:00:00+00:00,962476.1165252986,0.0007974903380922751,-1.0,2.610246644374595,0.03745268096239001
2018-10-22 00:00:00+00:00,966867.1217040212,0.004562196508911764,-1.0,2.6641050215837145,0.03745268096239001
2018-10-23 00:00:00+00:00,973748.6597057963,0.007117356508769185,-1.0,2.592749564433902,0.03745268096239001
2018-10-24 00:00:00+00:00,985934.9563265429,0.012514827619304265,-1.0,2.400396839598893,0.03745268096239001
2018-10-25 00:00:00+00:00,984597.6405707569,-0.0013563934894535825,-1.0,2.1532155840616007,0.03745268096239001
2018-10-26 00:00:00+00:00,986658.6940003287,0.0020932951132982937,-1.0,1.9233303068208172,0.03745268096239001
2018-10-29 00:00:00+00:00,990886.5119315085,0.004284985230341953,-1.0,1.7334790874684098,0.03745268096239001
2018-10-30 00:00:00+00:00,976967.4540709615,-0.014047075717495687,-1.0,1.5767435231581195,0.03745268096239001
2018-10-31 00:00:00+00:00,974532.6304258851,-0.0024922259538233435,-1.0,1.5078382058130484,0.03745268096239001
2018-11-01 00:00:00+00:00,969552.5088529049,-0.005110266621656173,-1.0,1.4328874655125556,0.03745268096239001
2018-11-02 00:00:00+00:00,960489.5266775298,-0.009347592928306359,-1.0,1.4011308662582627,0.03745268096239001
2018-11-05 00:00:00+00:00,964901.7875367072,0.004593762593580887,-1.0,1.3449581326448738,0.03745268096239001
2018-11-06 00:00:00+00:00,962090.2728114434,-0.002913783310984752,-1.0,1.2080485726725776,0.03745268096239001
2018-11-07 00:00:00+00:00,956391.49146651,-0.005923333294162011,-1.0,1.0632115314659831,0.03745268096239001
2018-11-08 00:00:00+00:00,963783.2633094261,0.007728813889364244,-1.0,0.8898203757281293,0.03745268096239001
2018-11-09 00:00:00+00:00,969574.4234638792,0.006008778503340475,-1.0,0.8784903430912001,0.03745268096239001
2018-11-12 00:00:00+00:00,975684.2740379438,0.006301579771707199,-1.0,0.9100103720066128,0.03745268096239001
2018-11-13 00:00:00+00:00,984801.1525936233,0.009344086809915018,-1.0,0.9002511231832688,0.03745268096239001
2018-11-14 00:00:00+00:00,991833.5945505628,0.0071409765701619275,-1.0,0.8636264218651424,0.03745268096239001
2018-11-15 00:00:00+00:00,986014.527358615,-0.0058669793238700215,-1.0,0.8154617654374245,0.03745268096239001
2018-11-16 00:00:00+00:00,981698.434898187,-0.004377311226833608,-1.0,0.7743743199394277,0.03745268096239001
2018-11-19 00:00:00+00:00,980424.0632593592,-0.0012981294392712434,-1.0,0.7918508774030859,0.03745268096239001
2018-11-20 00:00:00+00:00,993394.0159091529,0.013228921173839713,-1.0,0.7966475923940726,0.03745268096239001
2018-11-21 00:00:00+00:00,990243.9778418753,-0.0031709855473557756,-1.0,0.697923266169354,0.03745268096239001
2018-11-23 00:00:00+00:00,1003523.5731746269,0.013410427763158941,-1.0,0.6491547344257791,0.03745268096239001
2018-11-26 00:00:00+00:00,992675.7863228096,-0.010809698089602936,0.0,0.49058819901845974,0.03745268096239001
2018-11-27 00:00:00+00:00,992675.7863228096,0.0,0.0,0.40170166482550895,0.03745268096239001
2018-11-28 00:00:00+00:00,992675.7863228096,0.0,0.0,0.3344746541836443,0.03745268096239001
2018-11-29 00:00:00+00:00,992675.7863228096,0.0,0.0,0.3317772450930363,0.03745268096239001
2018-11-30 00:00:00+00:00,992675.7863228096,0.0,0.0,0.3514142533489739,0.03745268096239001
2018-12-03 00:00:00+00:00,992675.7863228096,0.0,0.0,0.36678430513038673,0.03745268096239001
2018-12-04 00:00:00+00:00,992675.7863228096,0.0,0.0,0.3434913950356453,0.03745268096239001
2018-12-06 00:00:00+00:00,992675.7863228096,0.0,0.0,0.2744107719116631,0.03745268096239001
2018-12-07 00:00:00+00:00,992675.7863228096,0.0,0.0,0.19130260377701358,0.03745268096239001
2018-12-10 00:00:00+00:00,992675.7863228096,0.0,0.0,0.08537047612369442,0.03745268096239001
2018-12-11 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.0024502444840406312,0.03745268096239001
2018-12-12 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.07800399900465482,0.3364635078577477
2018-12-13 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.13880078229651538,0.3886911237468206
2018-12-14 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.17863865733464213,0.39781361569729146
2018-12-17 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.23619415439302038,0.3383838453762172
2018-12-18 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.324792140859552,0.3890265452141078
2018-12-19 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.4496421599033642,0.39787220308603694
2018-12-20 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.5397016497460383,0.39941725624153
2018-12-21 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.6650576168378306,0.39968712754877045
2018-12-24 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8213223032179755,0.3383938291862058
2018-12-26 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.006253066201615,0.34564489179204244
2018-12-27 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.1385309287781462,0.3902948174940649
2018-12-28 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.2777692449459765,0.39809372963799533
2018-12-31 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4089164588194576,0.33838533808327265
2019-01-02 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.570856088233227,0.345644632737817
2019-01-03 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.7047471933083944,0.39029477224558773
2019-01-04 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.859782495586873,0.39809372173453544
2019-01-07 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.9283054073431316,0.33838533804115567
2019-01-08 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.0551548603682575,0.3890268059348712
2019-01-09 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.110365152325109,0.39787224862560494
2019-01-10 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.104872555419874,0.3994172641958342
2019-01-11 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.0803210045829097,0.10067630204277497
2019-01-14 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.0712199787845975,0.03778959509461547
2019-01-15 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.066516485578055,0.037511529071898864
2019-01-16 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.0429566092381375,0.03746295984256013
2019-01-17 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.014174097197121,0.03745447635358326
2019-01-18 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.9951986808478903,0.03745299455973558
2019-01-22 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.9104655460912614,0.037452681254284255
2019-01-23 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.920533698044137,0.03745268101337459
2019-01-24 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.0638475542176993,0.03745268097129538
2019-01-25 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.1419418754566735,0.037452680963945495
2019-01-28 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.194225514090534,0.0374526809623983
2019-01-29 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.409568282724951,0.03745268096239146
2019-01-30 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.5626710110188577,0.03745268096239026
2019-01-31 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.6791700547792408,0.03745268096239005
2019-02-01 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.7347947584309926,0.03745268096239002
2019-02-04 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.6504664862191145,0.03745268096239001
2019-02-05 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.3722272912693647,0.03745268096239001
2019-02-06 00:00:00+00:00,992675.7863228096,0.0,0.0,-2.1341763528548006,0.03745268096239001
2019-02-07 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.9076250280283915,0.03745268096239001
2019-02-08 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.7192673321965435,0.03745268096239001
2019-02-11 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.546057789781763,0.03745268096239001
2019-02-12 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4195156743851847,0.03745268096239001
2019-02-13 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.2878182160567544,0.03745268096239001
2019-02-14 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.1766704050230965,0.03745268096239001
2019-02-15 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.1046075496366097,0.03745268096239001
2019-02-19 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0554556778302908,0.03745268096239001
2019-02-20 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0356007801631737,0.03745268096239001
2019-02-21 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0136902540114825,0.03745268096239001
2019-02-22 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.9930971354462681,0.03745268096239001
2019-02-25 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0229849471247752,0.03745268096239001
2019-02-26 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.03188299707426,0.03745268096239001
2019-02-27 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0223060266843138,0.03745268096239001
2019-02-28 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0358641983939991,0.03745268096239001
2019-03-01 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0353301997079374,0.03745268096239001
2019-03-04 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.995514603912623,0.03745268096239001
2019-03-05 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.9499180265680085,0.03745268096239001
2019-03-06 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.90835470413767,0.03745268096239001
2019-03-07 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8185542372252055,0.03745268096239001
2019-03-08 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.853303435564456,0.03745268096239001
2019-03-11 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8526705843587692,0.03745268096239001
2019-03-12 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.866115116695144,0.03745268096239001
2019-03-13 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8421684167821759,0.03745268096239001
2019-03-14 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8374296361685376,0.03745268096239001
2019-03-15 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8311332718990165,0.03745268096239001
2019-03-18 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8126904033704099,0.03745268096239001
2019-03-19 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8436079912065715,0.03745268096239001
2019-03-20 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.8976226772613467,0.03745268096239001
2019-03-21 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.0262184127692562,0.03745268096239001
2019-03-22 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.112962900818073,0.03745268096239001
2019-03-25 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3047493379252222,0.03745268096239001
2019-03-26 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3451461575297365,0.03745268096239001
2019-03-27 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3474665112911621,0.03745268096239001
2019-03-28 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3270037613584815,0.03745268096239001
2019-03-29 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3010064662130452,0.03745268096239001
2019-04-01 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.2771291271224339,0.03745268096239001
2019-04-02 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.2806283158114464,0.03745268096239001
2019-04-03 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3154628841005502,0.03745268096239001
2019-04-04 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3152582424610806,0.03745268096239001
2019-04-05 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3882684103813672,0.03745268096239001
2019-04-08 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.375392033996305,0.03745268096239001
2019-04-09 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3809132874594354,0.03745268096239001
2019-04-10 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3863718613610816,0.03745268096239001
2019-04-11 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.412559376637275,0.03745268096239001
2019-04-12 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3831279405482642,0.03745268096239001
2019-04-15 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4268695817666117,0.03745268096239001
2019-04-16 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4735402155363069,0.03745268096239001
2019-04-17 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4514134551665965,0.03745268096239001
2019-04-18 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4406092933659984,0.03745268096239001
2019-04-22 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.4485833152554983,0.03745268096239001
2019-04-23 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.3600767694678897,0.03745268096239001
2019-04-24 00:00:00+00:00,992675.7863228096,0.0,0.0,-1.2679645485713067,0.03745268096239001
2019-04-25 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.9782114325896067,0.03745268096239001
2019-04-26 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.5979869600104459,0.03745268096239001
2019-04-29 00:00:00+00:00,992675.7863228096,0.0,0.0,-0.13030659012641,0.03745268096239001
2019-04-30 00:00:00+00:00,992675.7863228096,0.0,0.0,0.2747351399411526,0.03745268096239001
2019-05-01 00:00:00+00:00,992675.7863228096,0.0,0.0,0.42069672095237687,0.03745268096239001
2019-05-02 00:00:00+00:00,992675.7863228096,0.0,0.0,0.6136066720735807,0.03745268096239001
2019-05-03 00:00:00+00:00,992675.7863228096,0.0,0.0,0.7360972088126765,0.03745268096239001
